date,year,month,city,latitude,longitude,cedi_price/(KG)
2011-02-15,2011,2,Kumasi,6.68,-1.62,0.38
2011-02-15,2011,2,Obuasi,6.2,-1.67,0.59
2011-03-15,2011,3,Ejura,7.38,-1.37,0.38
2011-03-15,2011,3,Kumasi,6.68,-1.62,0.5
2011-03-15,2011,3,Obuasi,6.2,-1.67,0.7
2011-04-15,2011,4,Ejura,7.38,-1.37,0.48
2011-04-15,2011,4,Kumasi,6.68,-1.62,0.5
2011-04-15,2011,4,Obuasi,6.2,-1.67,0.72
2011-05-15,2011,5,Ejura,7.38,-1.37,0.58
2011-05-15,2011,5,Kumasi,6.68,-1.62,0.5
2011-05-15,2011,5,Obuasi,6.2,-1.67,0.8
2011-06-15,2011,6,Ejura,7.38,-1.37,0.62
2011-06-15,2011,6,Kumasi,6.68,-1.62,0.81
2011-06-15,2011,6,Obuasi,6.2,-1.67,1.0
2011-07-15,2011,7,Ejura,7.38,-1.37,0.65
2011-07-15,2011,7,Kumasi,6.68,-1.62,0.83
2011-07-15,2011,7,Obuasi,6.2,-1.67,0.98
2011-08-15,2011,8,Ejura,7.38,-1.37,0.6
2011-08-15,2011,8,Kumasi,6.68,-1.62,0.83
2011-08-15,2011,8,Obuasi,6.2,-1.67,1.0
2011-09-15,2011,9,Ejura,7.38,-1.37,0.46
2011-09-15,2011,9,Kumasi,6.68,-1.62,0.86
2011-09-15,2011,9,Obuasi,6.2,-1.67,0.92
2011-10-15,2011,10,Ejura,7.38,-1.37,0.55
2011-10-15,2011,10,Kumasi,6.68,-1.62,0.77
2011-10-15,2011,10,Obuasi,6.2,-1.67,0.85
2011-11-15,2011,11,Ejura,7.38,-1.37,0.73
2011-11-15,2011,11,Kumasi,6.68,-1.62,0.67
2011-11-15,2011,11,Obuasi,6.2,-1.67,0.93
2011-12-15,2011,12,Ejura,7.38,-1.37,0.75
2011-12-15,2011,12,Kumasi,6.68,-1.62,1.01
2011-12-15,2011,12,Obuasi,6.2,-1.67,1.28
2012-01-15,2012,1,Ejura,7.38,-1.37,0.84
2012-01-15,2012,1,Kumasi,6.68,-1.62,1.0
2012-01-15,2012,1,Obuasi,6.2,-1.67,1.3
2012-02-15,2012,2,Ejura,7.38,-1.37,0.64
2012-02-15,2012,2,Kumasi,6.68,-1.62,1.0
2012-02-15,2012,2,Obuasi,6.2,-1.67,1.3
2012-03-15,2012,3,Ejura,7.38,-1.37,0.65
2012-03-15,2012,3,Kumasi,6.68,-1.62,1.03
2012-03-15,2012,3,Obuasi,6.2,-1.67,1.3
2012-04-15,2012,4,Ejura,7.38,-1.37,0.73
2012-04-15,2012,4,Kumasi,6.68,-1.62,1.01
2012-04-15,2012,4,Obuasi,6.2,-1.67,1.3
2012-05-15,2012,5,Ejura,7.38,-1.37,0.88
2012-05-15,2012,5,Kumasi,6.68,-1.62,1.23
2012-05-15,2012,5,Obuasi,6.2,-1.67,1.35
2012-06-15,2012,6,Ejura,7.38,-1.37,0.93
2012-06-15,2012,6,Kumasi,6.68,-1.62,1.31
2012-06-15,2012,6,Obuasi,6.2,-1.67,1.4
2012-07-15,2012,7,Ejura,7.38,-1.37,0.83
2012-07-15,2012,7,Kumasi,6.68,-1.62,1.2
2012-07-15,2012,7,Obuasi,6.2,-1.67,1.35
2012-08-15,2012,8,Ejura,7.38,-1.37,0.5
2012-08-15,2012,8,Kumasi,6.68,-1.62,1.1
2012-08-15,2012,8,Obuasi,6.2,-1.67,1.2
2012-09-15,2012,9,Ejura,7.38,-1.37,0.37
2012-09-15,2012,9,Kumasi,6.68,-1.62,0.86
2012-09-15,2012,9,Obuasi,6.2,-1.67,0.98
2012-10-15,2012,10,Ejura,7.38,-1.37,0.54
2012-10-15,2012,10,Kumasi,6.68,-1.62,0.7
2012-10-15,2012,10,Obuasi,6.2,-1.67,1.0
2012-11-15,2012,11,Ejura,7.38,-1.37,0.52
2012-11-15,2012,11,Kumasi,6.68,-1.62,0.78
2012-11-15,2012,11,Obuasi,6.2,-1.67,1.0
2012-12-15,2012,12,Ejura,7.38,-1.37,0.48
2012-12-15,2012,12,Kumasi,6.68,-1.62,0.78
2012-12-15,2012,12,Obuasi,6.2,-1.67,0.92
2013-01-15,2013,1,Ejura,7.38,-1.37,0.52
2013-01-15,2013,1,Kumasi,6.68,-1.62,0.79
2013-01-15,2013,1,Obuasi,6.2,-1.67,0.9
2013-02-15,2013,2,Ejura,7.38,-1.37,0.54
2013-02-15,2013,2,Kumasi,6.68,-1.62,0.79
2013-02-15,2013,2,Obuasi,6.2,-1.67,0.9
2013-03-15,2013,3,Ejura,7.38,-1.37,0.49
2013-03-15,2013,3,Kumasi,6.68,-1.62,0.78
2013-03-15,2013,3,Obuasi,6.2,-1.67,0.9
2013-04-15,2013,4,Ejura,7.38,-1.37,0.54
2013-04-15,2013,4,Kumasi,6.68,-1.62,0.81
2013-04-15,2013,4,Obuasi,6.2,-1.67,0.9
2013-05-15,2013,5,Ejura,7.38,-1.37,0.53
2013-05-15,2013,5,Kumasi,6.68,-1.62,0.84
2013-05-15,2013,5,Obuasi,6.2,-1.67,0.9
2013-06-15,2013,6,Ejura,7.38,-1.37,0.54
2013-06-15,2013,6,Kumasi,6.68,-1.62,0.76
2013-06-15,2013,6,Obuasi,6.2,-1.67,0.9
2013-07-15,2013,7,Ejura,7.38,-1.37,0.54
2013-07-15,2013,7,Kumasi,6.68,-1.62,0.73
2013-07-15,2013,7,Obuasi,6.2,-1.67,0.9
2013-08-15,2013,8,Ejura,7.38,-1.37,0.44
2013-08-15,2013,8,Kumasi,6.68,-1.62,0.79
2013-08-15,2013,8,Obuasi,6.2,-1.67,0.9
2013-09-15,2013,9,Ejura,7.38,-1.37,0.42
2013-09-15,2013,9,Kumasi,6.68,-1.62,0.72
2013-09-15,2013,9,Obuasi,6.2,-1.67,0.85
2013-10-15,2013,10,Ejura,7.38,-1.37,0.42
2013-10-15,2013,10,Kumasi,6.68,-1.62,0.7
2013-10-15,2013,10,Obuasi,6.2,-1.67,0.9
2013-11-15,2013,11,Ejura,7.38,-1.37,0.42
2013-11-15,2013,11,Kumasi,6.68,-1.62,0.74
2013-11-15,2013,11,Obuasi,6.2,-1.67,0.9
2013-12-15,2013,12,Ejura,7.38,-1.37,0.42
2013-12-15,2013,12,Kumasi,6.68,-1.62,0.79
2013-12-15,2013,12,Obuasi,6.2,-1.67,0.9
2014-01-15,2014,1,Ejura,7.38,-1.37,0.42
2014-01-15,2014,1,Kumasi,6.68,-1.62,0.88
2014-01-15,2014,1,Obuasi,6.2,-1.67,0.88
2014-02-15,2014,2,Ejura,7.38,-1.37,0.53
2014-02-15,2014,2,Kumasi,6.68,-1.62,0.96
2014-02-15,2014,2,Obuasi,6.2,-1.67,1.02
2014-03-15,2014,3,Ejura,7.38,-1.37,0.61
2014-03-15,2014,3,Kumasi,6.68,-1.62,0.96
2014-03-15,2014,3,Obuasi,6.2,-1.67,0.96
2014-04-15,2014,4,Ejura,7.38,-1.37,0.79
2014-04-15,2014,4,Kumasi,6.68,-1.62,0.96
2014-04-15,2014,4,Obuasi,6.2,-1.67,1.1
2014-05-15,2014,5,Ejura,7.38,-1.37,0.91
2014-05-15,2014,5,Kumasi,6.68,-1.62,1.02
2014-05-15,2014,5,Obuasi,6.2,-1.67,1.26
