date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2019-08-15,2019,8,15,Ejura,7.38,-1.37,2.98
2019-08-15,2019,8,15,Kumasi,6.68,-1.62,0.2
2019-08-15,2019,8,15,Kumasi,6.68,-1.62,1.07
2019-08-15,2019,8,15,Obuasi,6.2,-1.67,1.96
2019-09-15,2019,9,15,Ejura,7.38,-1.37,0.27
2019-09-15,2019,9,15,Ejura,7.38,-1.37,2.95
2019-09-15,2019,9,15,Kumasi,6.68,-1.62,0.2
2019-09-15,2019,9,15,Kumasi,6.68,-1.62,1.07
2019-09-15,2019,9,15,Obuasi,6.2,-1.67,1.96
2019-10-15,2019,10,15,Ejura,7.38,-1.37,0.23
2019-10-15,2019,10,15,Ejura,7.38,-1.37,2.95
2019-10-15,2019,10,15,Kumasi,6.68,-1.62,0.2
2019-10-15,2019,10,15,Kumasi,6.68,-1.62,1.07
2019-10-15,2019,10,15,Obuasi,6.2,-1.67,1.96
2019-11-15,2019,11,15,Ejura,7.38,-1.37,0.23
2019-11-15,2019,11,15,Ejura,7.38,-1.37,3.14
2019-11-15,2019,11,15,Kumasi,6.68,-1.62,0.2
2019-11-15,2019,11,15,Kumasi,6.68,-1.62,1.07
2019-11-15,2019,11,15,Obuasi,6.2,-1.67,1.96
2019-12-15,2019,12,15,Ejura,7.38,-1.37,0.22
2019-12-15,2019,12,15,Ejura,7.38,-1.37,2.97
2019-12-15,2019,12,15,Kumasi,6.68,-1.62,0.2
2019-12-15,2019,12,15,Kumasi,6.68,-1.62,1.07
2019-12-15,2019,12,15,Obuasi,6.2,-1.67,1.91
2020-01-15,2020,1,15,Kumasi,6.68,-1.62,0.24
2020-01-15,2020,1,15,Obuasi,6.2,-1.67,1.9
2020-02-15,2020,2,15,Ejura,7.38,-1.37,1.17
2020-02-15,2020,2,15,Ejura,7.38,-1.37,7.17
2020-02-15,2020,2,15,Kumasi,6.68,-1.62,3.18
2020-02-15,2020,2,15,Kumasi,6.68,-1.62,6.72
2020-02-15,2020,2,15,Obuasi,6.2,-1.67,3.82
2020-03-15,2020,3,15,Ejura,7.38,-1.37,0.21
2020-03-15,2020,3,15,Ejura,7.38,-1.37,3.07
2020-03-15,2020,3,15,Kumasi,6.68,-1.62,0.22
2020-03-15,2020,3,15,Obuasi,6.2,-1.67,1.96
2020-04-15,2020,4,15,Ejura,7.38,-1.37,9.01
2020-04-15,2020,4,15,Ejura,7.38,-1.37,9.13
2020-04-15,2020,4,15,Kumasi,6.68,-1.62,8.97
2020-04-15,2020,4,15,Kumasi,6.68,-1.62,13.3
2020-05-15,2020,5,15,Ejura,7.38,-1.37,7.56
2020-05-15,2020,5,15,Kumasi,6.68,-1.62,3.76
2020-05-15,2020,5,15,Kumasi,6.68,-1.62,8.33
2020-06-15,2020,6,15,Ejura,7.38,-1.37,3.43
2020-06-15,2020,6,15,Kumasi,6.68,-1.62,4.32
2020-07-15,2020,7,15,Ejura,7.38,-1.37,1.17
2020-07-15,2020,7,15,Ejura,7.38,-1.37,7.17
2020-07-15,2020,7,15,Kumasi,6.68,-1.62,3.18
2020-07-15,2020,7,15,Kumasi,6.68,-1.62,6.72
2020-07-15,2020,7,15,Obuasi,6.2,-1.67,3.09
2020-08-15,2020,8,15,Ejura,7.38,-1.37,1.17
2020-08-15,2020,8,15,Kumasi,6.68,-1.62,4.02
2020-08-15,2020,8,15,Kumasi,6.68,-1.62,8.75
2020-08-15,2020,8,15,Obuasi,6.2,-1.67,3.38
2020-09-15,2020,9,15,Kumasi,6.68,-1.62,2.81
2020-09-15,2020,9,15,Kumasi,6.68,-1.62,8.75
2020-09-15,2020,9,15,Obuasi,6.2,-1.67,4.98
2020-10-15,2020,10,15,Kumasi,6.68,-1.62,0.33
2020-10-15,2020,10,15,Kumasi,6.68,-1.62,4.19
2020-11-15,2020,11,15,Ejura,7.38,-1.37,0.31
2020-11-15,2020,11,15,Ejura,7.38,-1.37,2.69
2020-11-15,2020,11,15,Kumasi,6.68,-1.62,0.33
2020-11-15,2020,11,15,Kumasi,6.68,-1.62,4.19
2020-11-15,2020,11,15,Obuasi,6.2,-1.67,4.82
2020-12-15,2020,12,15,Kumasi,6.68,-1.62,0.33
2020-12-15,2020,12,15,Kumasi,6.68,-1.62,2.74
2020-12-15,2020,12,15,Obuasi,6.2,-1.67,5.03
2021-01-15,2021,1,15,Ejura,7.38,-1.37,2.64
2021-01-15,2021,1,15,Kumasi,6.68,-1.62,0.25
2021-01-15,2021,1,15,Kumasi,6.68,-1.62,3.93
2021-01-15,2021,1,15,Obuasi,6.2,-1.67,3.59
2021-02-15,2021,2,15,Ejura,7.38,-1.37,11.25
2021-02-15,2021,2,15,Ejura,7.38,-1.37,1.74
2021-02-15,2021,2,15,Kumasi,6.68,-1.62,9.91
2021-02-15,2021,2,15,Kumasi,6.68,-1.62,4.09
2021-03-15,2021,3,15,Kumasi,6.68,-1.62,0.9
2021-03-15,2021,3,15,Kumasi,6.68,-1.62,2.69
