date,year,month,city,latitude,longitude,cedi_price/(KG)
2017-03-15,2017,3,Accra,5.55,-0.22,1.74
2017-04-15,2017,4,Accra,5.55,-0.22,1.74
2017-05-15,2017,5,Accra,5.55,-0.22,1.74
2017-06-15,2017,6,Accra,5.55,-0.22,1.81
2017-07-15,2017,7,Accra,5.55,-0.22,1.79
2017-08-15,2017,8,Accra,5.55,-0.22,1.74
2017-09-15,2017,9,Accra,5.55,-0.22,1.7
2017-10-15,2017,10,Accra,5.55,-0.22,1.71
2017-11-15,2017,11,Accra,5.55,-0.22,1.7
2017-12-15,2017,12,Accra,5.55,-0.22,1.7
2018-01-15,2018,1,Accra,5.55,-0.22,1.7
2018-02-15,2018,2,Accra,5.55,-0.22,1.73
2018-03-15,2018,3,Accra,5.55,-0.22,1.74
2018-04-15,2018,4,Accra,5.55,-0.22,1.74
2018-05-15,2018,5,Accra,5.55,-0.22,1.74
2018-06-15,2018,6,Accra,5.55,-0.22,1.74
2018-07-15,2018,7,Accra,5.55,-0.22,1.74
2018-08-15,2018,8,Accra,5.55,-0.22,1.74
2018-09-15,2018,9,Accra,5.55,-0.22,1.74
2018-10-15,2018,10,Accra,5.55,-0.22,1.74
2018-11-15,2018,11,Accra,5.55,-0.22,1.74
2018-12-15,2018,12,Accra,5.55,-0.22,1.74
2019-01-15,2019,1,Accra,5.55,-0.22,2.02
2019-02-15,2019,2,Accra,5.55,-0.22,2.02
2019-03-15,2019,3,Accra,5.55,-0.22,1.89
2019-04-15,2019,4,Accra,5.55,-0.22,2.39
2019-05-15,2019,5,Accra,5.55,-0.22,2.48
2019-06-15,2019,6,Accra,5.55,-0.22,2.48
2019-07-15,2019,7,Accra,5.55,-0.22,2.48
2019-08-15,2019,8,Accra,5.55,-0.22,2.48
2019-09-15,2019,9,Accra,5.55,-0.22,2.48
2019-10-15,2019,10,Accra,5.55,-0.22,2.48
2019-11-15,2019,11,Accra,5.55,-0.22,2.48
2019-12-15,2019,12,Accra,5.55,-0.22,2.48
2020-01-15,2020,1,Accra,5.55,-0.22,2.48
2020-02-15,2020,2,Accra,5.55,-0.22,2.46
2020-03-15,2020,3,Accra,5.55,-0.22,2.45
2019-08-15,2019,8,Accra,5.55,-0.22,3.57
2019-08-15,2019,8,Tema,5.62,-0.02,4.06
2019-08-15,2019,8,Tema,5.62,-0.02,4.17
2019-09-15,2019,9,Accra,5.55,-0.22,3.57
2019-09-15,2019,9,Tema,5.62,-0.02,4.38
2019-09-15,2019,9,Tema,5.62,-0.02,7.33
2019-10-15,2019,10,Accra,5.55,-0.22,3.45
