date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2020-03-15,2020,3,15,Wa,10.05,-2.48,3.01
2020-08-15,2020,8,15,Wa,10.05,-2.48,1.63
2020-12-15,2020,12,15,Wa,10.05,-2.48,3.33
2021-01-15,2021,1,15,Wa,10.05,-2.48,3.33
2021-06-15,2021,6,15,Wa,10.05,-2.48,3.96
2021-08-15,2021,8,15,Wa,10.05,-2.48,2.26
2023-02-15,2023,2,15,Wa,10.05,-2.48,16.99
2023-02-15,2023,2,15,Wa,10.05,-2.48,6.76
2023-04-15,2023,4,15,Wa,10.05,-2.48,16.99
2023-04-15,2023,4,15,Wa,10.05,-2.48,6.76
2023-05-15,2023,5,15,Wa,10.05,-2.48,16.99
2023-05-15,2023,5,15,Wa,10.05,-2.48,6.76
2023-06-15,2023,6,15,Wa,10.05,-2.48,16.99
2023-06-15,2023,6,15,Wa,10.05,-2.48,6.76
2023-07-15,2023,7,15,Wa,10.05,-2.48,6.76
