date,year,month,city,latitude,longitude,cedi_price/(KG)
2015-12-15,2015,12,Sekondi/Takoradi,4.93,-1.7,3.6
2016-01-15,2016,1,Sekondi/Takoradi,4.93,-1.7,3.84
2016-02-15,2016,2,Sekondi/Takoradi,4.93,-1.7,4.0
2016-03-15,2016,3,Sekondi/Takoradi,4.93,-1.7,4.0
2016-04-15,2016,4,Sekondi/Takoradi,4.93,-1.7,4.0
2016-05-15,2016,5,Sekondi/Takoradi,4.93,-1.7,4.0
2016-06-15,2016,6,Sekondi/Takoradi,4.93,-1.7,4.0
2016-07-15,2016,7,Sekondi/Takoradi,4.93,-1.7,4.0
2016-08-15,2016,8,Sekondi/Takoradi,4.93,-1.7,4.2
2016-11-15,2016,11,Sekondi/Takoradi,4.93,-1.7,4.4
2016-12-15,2016,12,Sekondi/Takoradi,4.93,-1.7,3.6
2017-01-15,2017,1,Sekondi/Takoradi,4.93,-1.7,3.6
2017-06-15,2017,6,Sekondi/Takoradi,4.93,-1.7,3.6
2017-07-15,2017,7,Sekondi/Takoradi,4.93,-1.7,4.4
2017-09-15,2017,9,Sekondi/Takoradi,4.93,-1.7,9.52
2017-10-15,2017,10,Sekondi/Takoradi,4.93,-1.7,3.72
2017-11-15,2017,11,Sekondi/Takoradi,4.93,-1.7,3.84
2018-10-15,2018,10,Sekondi/Takoradi,4.93,-1.7,5.97
2019-04-15,2019,4,Sekondi/Takoradi,4.93,-1.7,4.06
2019-05-15,2019,5,Sekondi/Takoradi,4.93,-1.7,4.06
2019-06-15,2019,6,Sekondi/Takoradi,4.93,-1.7,4.06
2019-07-15,2019,7,Sekondi/Takoradi,4.93,-1.7,4.06
2019-08-15,2019,8,Sekondi/Takoradi,4.93,-1.7,4.5
2019-09-15,2019,9,Sekondi/Takoradi,4.93,-1.7,4.5
2019-10-15,2019,10,Sekondi/Takoradi,4.93,-1.7,4.35
2019-11-15,2019,11,Sekondi/Takoradi,4.93,-1.7,4.35
2019-12-15,2019,12,Sekondi/Takoradi,4.93,-1.7,4.24
2020-01-15,2020,1,Sekondi/Takoradi,4.93,-1.7,5.14
2020-02-15,2020,2,Sekondi/Takoradi,4.93,-1.7,5.12
2020-03-15,2020,3,Sekondi/Takoradi,4.93,-1.7,3.83
2019-08-15,2019,8,Sekondi/Takoradi,4.93,-1.7,5.56
2019-09-15,2019,9,Sekondi/Takoradi,4.93,-1.7,5.73
2019-10-15,2019,10,Sekondi/Takoradi,4.93,-1.7,5.56
2019-11-15,2019,11,Sekondi/Takoradi,4.93,-1.7,5.56
2019-12-15,2019,12,Sekondi/Takoradi,4.93,-1.7,5.56
2020-01-15,2020,1,Sekondi/Takoradi,4.93,-1.7,6.15
2020-02-15,2020,2,Sekondi/Takoradi,4.93,-1.7,5.35
2020-03-15,2020,3,Sekondi/Takoradi,4.93,-1.7,5.68
2020-04-15,2020,4,Sekondi/Takoradi,4.93,-1.7,4.25
2020-04-15,2020,4,Sekondi/Takoradi,4.93,-1.7,6.72
2020-05-15,2020,5,Sekondi/Takoradi,4.93,-1.7,4.3
2020-05-15,2020,5,Sekondi/Takoradi,4.93,-1.7,6.55
2020-06-15,2020,6,Sekondi/Takoradi,4.93,-1.7,4.54
2020-07-15,2020,7,Sekondi/Takoradi,4.93,-1.7,4.3
2020-07-15,2020,7,Sekondi/Takoradi,4.93,-1.7,4.66
2020-08-15,2020,8,Sekondi/Takoradi,4.93,-1.7,7.54
2020-08-15,2020,8,Sekondi/Takoradi,4.93,-1.7,4.78
2020-09-15,2020,9,Sekondi/Takoradi,4.93,-1.7,4.47
2020-09-15,2020,9,Sekondi/Takoradi,4.93,-1.7,4.68
2020-10-15,2020,10,Sekondi/Takoradi,4.93,-1.7,4.98
2020-10-15,2020,10,Sekondi/Takoradi,4.93,-1.7,5.32
2020-11-15,2020,11,Sekondi/Takoradi,4.93,-1.7,4.98
2020-11-15,2020,11,Sekondi/Takoradi,4.93,-1.7,5.32
2020-12-15,2020,12,Sekondi/Takoradi,4.93,-1.7,5.34
2020-12-15,2020,12,Sekondi/Takoradi,4.93,-1.7,5.88
2021-01-15,2021,1,Sekondi/Takoradi,4.93,-1.7,5.03
2021-01-15,2021,1,Sekondi/Takoradi,4.93,-1.7,5.45
2021-02-15,2021,2,Sekondi/Takoradi,4.93,-1.7,4.9
2021-02-15,2021,2,Sekondi/Takoradi,4.93,-1.7,5.48
2021-03-15,2021,3,Sekondi/Takoradi,4.93,-1.7,5.16
2021-03-15,2021,3,Sekondi/Takoradi,4.93,-1.7,6.04
2021-04-15,2021,4,Sekondi/Takoradi,4.93,-1.7,5.08
2021-04-15,2021,4,Sekondi/Takoradi,4.93,-1.7,5.12
2021-05-15,2021,5,Sekondi/Takoradi,4.93,-1.7,5.1
2021-05-15,2021,5,Sekondi/Takoradi,4.93,-1.7,5.24
2021-06-15,2021,6,Sekondi/Takoradi,4.93,-1.7,5.08
2021-06-15,2021,6,Sekondi/Takoradi,4.93,-1.7,7.0
2021-07-15,2021,7,Sekondi/Takoradi,4.93,-1.7,5.36
2021-07-15,2021,7,Sekondi/Takoradi,4.93,-1.7,5.44
2021-08-15,2021,8,Sekondi/Takoradi,4.93,-1.7,5.44
2021-08-15,2021,8,Sekondi/Takoradi,4.93,-1.7,5.6
2021-09-15,2021,9,Sekondi/Takoradi,4.93,-1.7,5.16
2021-09-15,2021,9,Sekondi/Takoradi,4.93,-1.7,5.24
2021-10-15,2021,10,Sekondi/Takoradi,4.93,-1.7,5.06
2021-10-15,2021,10,Sekondi/Takoradi,4.93,-1.7,5.28
2021-11-15,2021,11,Sekondi/Takoradi,4.93,-1.7,5.12
2021-11-15,2021,11,Sekondi/Takoradi,4.93,-1.7,5.2
2021-12-15,2021,12,Sekondi/Takoradi,4.93,-1.7,5.32
2021-12-15,2021,12,Sekondi/Takoradi,4.93,-1.7,5.72
2022-01-15,2022,1,Sekondi/Takoradi,4.93,-1.7,5.7
2022-01-15,2022,1,Sekondi/Takoradi,4.93,-1.7,5.8
2022-03-15,2022,3,Sekondi/Takoradi,4.93,-1.7,5.8
2022-03-15,2022,3,Sekondi/Takoradi,4.93,-1.7,5.88
2022-04-15,2022,4,Sekondi/Takoradi,4.93,-1.7,5.99
2022-04-15,2022,4,Sekondi/Takoradi,4.93,-1.7,7.44
2022-05-15,2022,5,Sekondi/Takoradi,4.93,-1.7,6.26
2022-05-15,2022,5,Sekondi/Takoradi,4.93,-1.7,6.36
2022-06-15,2022,6,Sekondi/Takoradi,4.93,-1.7,6.3
2022-06-15,2022,6,Sekondi/Takoradi,4.93,-1.7,6.44
2022-07-15,2022,7,Sekondi/Takoradi,4.93,-1.7,6.56
2022-07-15,2022,7,Sekondi/Takoradi,4.93,-1.7,6.72
2022-08-15,2022,8,Sekondi/Takoradi,4.93,-1.7,6.75
2022-08-15,2022,8,Sekondi/Takoradi,4.93,-1.7,6.76
2022-09-15,2022,9,Sekondi/Takoradi,4.93,-1.7,6.75
2022-09-15,2022,9,Sekondi/Takoradi,4.93,-1.7,6.76
2022-11-15,2022,11,Sekondi/Takoradi,4.93,-1.7,8.8
2022-11-15,2022,11,Sekondi/Takoradi,4.93,-1.7,12.0
2022-12-15,2022,12,Sekondi/Takoradi,4.93,-1.7,9.52
2022-12-15,2022,12,Sekondi/Takoradi,4.93,-1.7,12.88
2023-01-15,2023,1,Sekondi/Takoradi,4.93,-1.7,13.28
2023-01-15,2023,1,Sekondi/Takoradi,4.93,-1.7,13.28
2023-02-15,2023,2,Sekondi/Takoradi,4.93,-1.7,10.6
2023-02-15,2023,2,Sekondi/Takoradi,4.93,-1.7,13.62
2023-03-15,2023,3,Sekondi/Takoradi,4.93,-1.7,14.15
2023-03-15,2023,3,Sekondi/Takoradi,4.93,-1.7,17.15
2023-04-15,2023,4,Sekondi/Takoradi,4.93,-1.7,11.28
2023-04-15,2023,4,Sekondi/Takoradi,4.93,-1.7,17.93
2023-05-15,2023,5,Sekondi/Takoradi,4.93,-1.7,11.52
2023-05-15,2023,5,Sekondi/Takoradi,4.93,-1.7,17.4
2023-06-15,2023,6,Sekondi/Takoradi,4.93,-1.7,11.96
2023-06-15,2023,6,Sekondi/Takoradi,4.93,-1.7,13.7
2023-07-15,2023,7,Sekondi/Takoradi,4.93,-1.7,10.04
2023-07-15,2023,7,Sekondi/Takoradi,4.93,-1.7,13.88
