date,year,month,city,latitude,longitude,cedi_price/(KG)
2019-08-15,2019,8,Bolga,10.79,-0.85,0.72
2019-08-15,2019,8,Bolga,10.79,-0.85,4.38
2019-08-15,2019,8,Garu,10.85,-0.18,0.71
2019-08-15,2019,8,Garu,10.85,-0.18,4.29
2019-09-15,2019,9,Bolga,10.79,-0.85,0.72
2019-09-15,2019,9,Bolga,10.79,-0.85,4.38
2019-09-15,2019,9,Garu,10.85,-0.18,0.71
2019-09-15,2019,9,Garu,10.85,-0.18,4.29
2019-10-15,2019,10,Bolga,10.79,-0.85,0.72
2019-10-15,2019,10,Bolga,10.79,-0.85,4.38
2019-10-15,2019,10,Garu,10.85,-0.18,0.71
2019-10-15,2019,10,Garu,10.85,-0.18,2.31
2019-11-15,2019,11,Bolga,10.79,-0.85,0.72
2019-11-15,2019,11,Bolga,10.79,-0.85,4.38
2019-12-15,2019,12,Bolga,10.79,-0.85,0.72
2019-12-15,2019,12,Bolga,10.79,-0.85,4.38
2020-01-15,2020,1,Bolga,10.79,-0.85,0.72
2020-01-15,2020,1,Bolga,10.79,-0.85,4.38
2020-02-15,2020,2,Garu,10.85,-0.18,1.77
2020-04-15,2020,4,Bolga,10.79,-0.85,2.71
2020-04-15,2020,4,Garu,10.85,-0.18,1.43
2020-05-15,2020,5,Bolga,10.79,-0.85,2.71
2020-05-15,2020,5,Garu,10.85,-0.18,1.51
2020-05-15,2020,5,Garu,10.85,-0.18,2.37
2020-06-15,2020,6,Garu,10.85,-0.18,1.43
2020-07-15,2020,7,Garu,10.85,-0.18,1.77
2020-08-15,2020,8,Garu,10.85,-0.18,2.55
2020-08-15,2020,8,Garu,10.85,-0.18,4.33
2020-10-15,2020,10,Garu,10.85,-0.18,0.67
2020-10-15,2020,10,Garu,10.85,-0.18,5.39
2020-11-15,2020,11,Bolga,10.79,-0.85,1.06
2020-11-15,2020,11,Bolga,10.79,-0.85,5.79
2020-11-15,2020,11,Garu,10.85,-0.18,0.67
2020-11-15,2020,11,Garu,10.85,-0.18,5.39
2020-12-15,2020,12,Bolga,10.79,-0.85,0.9
2020-12-15,2020,12,Bolga,10.79,-0.85,5.79
2021-01-15,2021,1,Bolga,10.79,-0.85,0.9
2021-01-15,2021,1,Bolga,10.79,-0.85,5.79
2021-02-15,2021,2,Garu,10.85,-0.18,3.47
2021-03-15,2021,3,Garu,10.85,-0.18,1.14
2021-03-15,2021,3,Garu,10.85,-0.18,4.0
2021-06-15,2021,6,Bolga,10.79,-0.85,5.79
2021-08-15,2021,8,Garu,10.85,-0.18,1.14
2021-08-15,2021,8,Garu,10.85,-0.18,3.17
2021-10-15,2021,10,Garu,10.85,-0.18,2.1
2021-10-15,2021,10,Garu,10.85,-0.18,2.55
2021-11-15,2021,11,Garu,10.85,-0.18,1.14
2021-11-15,2021,11,Garu,10.85,-0.18,3.55
2021-12-15,2021,12,Garu,10.85,-0.18,3.8
2021-12-15,2021,12,Garu,10.85,-0.18,4.14
2022-01-15,2022,1,Garu,10.85,-0.18,3.8
2022-01-15,2022,1,Garu,10.85,-0.18,4.14
2022-02-15,2022,2,Garu,10.85,-0.18,3.8
2022-02-15,2022,2,Garu,10.85,-0.18,3.8
2022-03-15,2022,3,Garu,10.85,-0.18,3.8
2022-03-15,2022,3,Garu,10.85,-0.18,4.32
2022-04-15,2022,4,Garu,10.85,-0.18,3.8
2022-04-15,2022,4,Garu,10.85,-0.18,4.32
2022-06-15,2022,6,Garu,10.85,-0.18,3.13
2022-06-15,2022,6,Garu,10.85,-0.18,5.0
2022-08-15,2022,8,Bolga,10.79,-0.85,5.22
2022-08-15,2022,8,Garu,10.85,-0.18,3.13
2022-08-15,2022,8,Garu,10.85,-0.18,5.87
2022-10-15,2022,10,Garu,10.85,-0.18,3.3
2022-11-15,2022,11,Garu,10.85,-0.18,3.3
2023-01-15,2023,1,Garu,10.85,-0.18,3.65
2023-02-15,2023,2,Bolga,10.79,-0.85,1.64
2023-02-15,2023,2,Bolga,10.79,-0.85,8.73
2023-02-15,2023,2,Garu,10.85,-0.18,1.5
2023-02-15,2023,2,Garu,10.85,-0.18,8.23
2023-04-15,2023,4,Bolga,10.79,-0.85,1.75
2023-04-15,2023,4,Bolga,10.79,-0.85,9.08
2023-04-15,2023,4,Garu,10.85,-0.18,1.59
2023-04-15,2023,4,Garu,10.85,-0.18,9.94
2023-05-15,2023,5,Bolga,10.79,-0.85,1.75
2023-05-15,2023,5,Bolga,10.79,-0.85,9.08
2023-05-15,2023,5,Garu,10.85,-0.18,1.59
2023-05-15,2023,5,Garu,10.85,-0.18,9.94
2023-06-15,2023,6,Bolga,10.79,-0.85,1.75
2023-06-15,2023,6,Bolga,10.79,-0.85,9.08
2023-06-15,2023,6,Garu,10.85,-0.18,1.59
2023-06-15,2023,6,Garu,10.85,-0.18,8.23
2023-07-15,2023,7,Bolga,10.79,-0.85,9.08
2023-07-15,2023,7,Garu,10.85,-0.18,8.23
