Unnamed: 0,year,month,date,city,latitude,longitude,cedi_price/(KG)
5088,2023,1,2023-01-15,Wa,10.05,-2.48,17.21
6929,2020,2,2020-02-15,Wa,10.05,-2.48,3.85
8115,2023,2,2023-02-15,Wa,10.05,-2.48,13.92
8116,2023,2,2023-02-15,Wa,10.05,-2.48,5.31
10241,2020,3,2020-03-15,Wa,10.05,-2.48,4.52
11571,2023,3,2023-03-15,Wa,10.05,-2.48,17.21
13663,2020,4,2020-04-15,Wa,10.05,-2.48,11.97
15465,2023,4,2023-04-15,Wa,10.05,-2.48,4.06
16876,2020,5,2020-05-15,Wa,10.05,-2.48,10.77
18904,2023,5,2023-05-15,Wa,10.05,-2.48,4.06
21426,2023,6,2023-06-15,Wa,10.05,-2.48,4.06
23053,2020,7,2020-07-15,Wa,10.05,-2.48,3.85
24785,2023,7,2023-07-15,Wa,10.05,-2.48,17.21
24806,2023,7,2023-07-15,Wa,10.05,-2.48,5.31
27126,2020,8,2020-08-15,Wa,10.05,-2.48,18.87
27127,2020,8,2020-08-15,Wa,10.05,-2.48,4.54
29680,2019,9,2019-09-15,Wa,10.05,-2.48,4.44
30154,2020,9,2020-09-15,Wa,10.05,-2.48,25.39
30155,2020,9,2020-09-15,Wa,10.05,-2.48,4.67
31090,2022,9,2022-09-15,Wa,10.05,-2.48,8.3
32905,2019,10,2019-10-15,Wa,10.05,-2.48,4.52
34438,2022,10,2022-10-15,Wa,10.05,-2.48,8.3
