Unnamed: 0,year,month,date,city,latitude,longitude,cedi_price/(KG)
2974,2020,1,2020-01-15,Mankessim,5.27,-1.02,2.6
3048,2020,1,2020-01-15,Cape Coast,5.11,-1.24,5.0
3049,2020,1,2020-01-15,Cape Coast,5.11,-1.24,0.32
4081,2021,1,2021-01-15,Mankessim,5.27,-1.02,2.15
4109,2021,1,2021-01-15,Cape Coast,5.11,-1.24,0.8
4110,2021,1,2021-01-15,Cape Coast,5.11,-1.24,5.0
4290,2022,1,2022-01-15,Mankessim,5.27,-1.02,8.68
4365,2022,1,2022-01-15,Cape Coast,5.11,-1.24,4.48
5214,2023,1,2023-01-15,Mankessim,5.27,-1.02,8.28
5232,2023,1,2023-01-15,Cape Coast,5.11,-1.24,7.56
6533,2020,2,2020-02-15,Mankessim,5.27,-1.02,6.96
7544,2021,2,2021-02-15,Mankessim,5.27,-1.02,4.69
7554,2021,2,2021-02-15,Cape Coast,5.11,-1.24,3.61
8128,2023,2,2023-02-15,Cape Coast,5.11,-1.24,12.26
8129,2023,2,2023-02-15,Cape Coast,5.11,-1.24,1.96
8529,2023,2,2023-02-15,Mankessim,5.27,-1.02,8.46
10374,2020,3,2020-03-15,Cape Coast,5.11,-1.24,0.45
10379,2020,3,2020-03-15,Cape Coast,5.11,-1.24,5.0
10773,2021,3,2021-03-15,Cape Coast,5.11,-1.24,5.33
10998,2022,3,2022-03-15,Mankessim,5.27,-1.02,3.87
11099,2022,3,2022-03-15,Cape Coast,5.11,-1.24,4.48
11672,2023,3,2023-03-15,Cape Coast,5.11,-1.24,11.67
11741,2023,3,2023-03-15,Mankessim,5.27,-1.02,8.22
13939,2021,4,2021-04-15,Mankessim,5.27,-1.02,2.81
14514,2022,4,2022-04-15,Mankessim,5.27,-1.02,3.59
15011,2023,4,2023-04-15,Mankessim,5.27,-1.02,7.32
15077,2023,4,2023-04-15,Cape Coast,5.11,-1.24,12.04
15078,2023,4,2023-04-15,Cape Coast,5.11,-1.24,1.7
16663,2020,5,2020-05-15,Mankessim,5.27,-1.02,5.71
16691,2020,5,2020-05-15,Cape Coast,5.11,-1.24,16.04
16692,2020,5,2020-05-15,Cape Coast,5.11,-1.24,25.0
17457,2021,5,2021-05-15,Mankessim,5.27,-1.02,4.84
17486,2021,5,2021-05-15,Cape Coast,5.11,-1.24,5.33
17843,2022,5,2022-05-15,Cape Coast,5.11,-1.24,5.95
18077,2022,5,2022-05-15,Mankessim,5.27,-1.02,3.85
18681,2023,5,2023-05-15,Cape Coast,5.11,-1.24,13.1
18682,2023,5,2023-05-15,Cape Coast,5.11,-1.24,2.34
18816,2023,5,2023-05-15,Mankessim,5.27,-1.02,8.67
20540,2021,6,2021-06-15,Cape Coast,5.11,-1.24,7.5
20798,2021,6,2021-06-15,Mankessim,5.27,-1.02,4.44
21236,2022,6,2022-06-15,Mankessim,5.27,-1.02,3.82
21292,2022,6,2022-06-15,Cape Coast,5.11,-1.24,6.85
21768,2023,6,2023-06-15,Mankessim,5.27,-1.02,8.7
21795,2023,6,2023-06-15,Cape Coast,5.11,-1.24,2.56
21796,2023,6,2023-06-15,Cape Coast,5.11,-1.24,15.87
23467,2020,7,2020-07-15,Mankessim,5.27,-1.02,6.96
23928,2021,7,2021-07-15,Cape Coast,5.11,-1.24,5.67
24120,2021,7,2021-07-15,Mankessim,5.27,-1.02,5.05
24160,2022,7,2022-07-15,Mankessim,5.27,-1.02,5.2
24219,2022,7,2022-07-15,Cape Coast,5.11,-1.24,6.85
24935,2023,7,2023-07-15,Cape Coast,5.11,-1.24,17.78
25218,2023,7,2023-07-15,Mankessim,5.27,-1.02,8.77
26655,2019,8,2019-08-15,Mankessim,5.27,-1.02,2.48
26732,2019,8,2019-08-15,Cape Coast,5.11,-1.24,5.0
26733,2019,8,2019-08-15,Cape Coast,5.11,-1.24,0.53
27277,2020,8,2020-08-15,Mankessim,5.27,-1.02,6.96
27901,2021,8,2021-08-15,Cape Coast,5.11,-1.24,6.5
27934,2021,8,2021-08-15,Mankessim,5.27,-1.02,6.27
28127,2022,8,2022-08-15,Cape Coast,5.11,-1.24,6.85
28163,2022,8,2022-08-15,Mankessim,5.27,-1.02,5.38
29442,2019,9,2019-09-15,Cape Coast,5.11,-1.24,5.0
29443,2019,9,2019-09-15,Cape Coast,5.11,-1.24,0.62
29461,2019,9,2019-09-15,Mankessim,5.27,-1.02,2.49
30046,2020,9,2020-09-15,Mankessim,5.27,-1.02,4.67
30069,2020,9,2020-09-15,Cape Coast,5.11,-1.24,7.94
30075,2020,9,2020-09-15,Cape Coast,5.11,-1.24,6.79
30887,2021,9,2021-09-15,Mankessim,5.27,-1.02,4.65
30950,2021,9,2021-09-15,Cape Coast,5.11,-1.24,5.19
31419,2022,9,2022-09-15,Cape Coast,5.11,-1.24,12.5
31461,2022,9,2022-09-15,Mankessim,5.27,-1.02,6.25
33138,2019,10,2019-10-15,Cape Coast,5.11,-1.24,0.64
33153,2019,10,2019-10-15,Cape Coast,5.11,-1.24,5.0
33164,2019,10,2019-10-15,Mankessim,5.27,-1.02,2.49
33258,2020,10,2020-10-15,Mankessim,5.27,-1.02,2.5
33266,2020,10,2020-10-15,Cape Coast,5.11,-1.24,0.77
33657,2021,10,2021-10-15,Cape Coast,5.11,-1.24,6.67
33745,2021,10,2021-10-15,Mankessim,5.27,-1.02,4.03
34129,2022,10,2022-10-15,Cape Coast,5.11,-1.24,8.33
34145,2022,10,2022-10-15,Mankessim,5.27,-1.02,6.32
36171,2019,11,2019-11-15,Cape Coast,5.11,-1.24,0.32
36172,2019,11,2019-11-15,Cape Coast,5.11,-1.24,5.0
36242,2019,11,2019-11-15,Mankessim,5.27,-1.02,2.48
36681,2020,11,2020-11-15,Mankessim,5.27,-1.02,2.65
36692,2020,11,2020-11-15,Cape Coast,5.11,-1.24,0.89
36881,2021,11,2021-11-15,Mankessim,5.27,-1.02,3.9
37305,2021,11,2021-11-15,Cape Coast,5.11,-1.24,3.81
37654,2022,11,2022-11-15,Cape Coast,5.11,-1.24,7.26
37688,2022,11,2022-11-15,Mankessim,5.27,-1.02,7.14
39221,2019,12,2019-12-15,Mankessim,5.27,-1.02,2.48
39310,2019,12,2019-12-15,Cape Coast,5.11,-1.24,5.0
39311,2019,12,2019-12-15,Cape Coast,5.11,-1.24,0.34
39560,2020,12,2020-12-15,Cape Coast,5.11,-1.24,0.8
39818,2020,12,2020-12-15,Mankessim,5.27,-1.02,2.56
40150,2021,12,2021-12-15,Mankessim,5.27,-1.02,3.95
40335,2021,12,2021-12-15,Cape Coast,5.11,-1.24,3.81
40535,2022,12,2022-12-15,Cape Coast,5.11,-1.24,8.1
40571,2022,12,2022-12-15,Mankessim,5.27,-1.02,7.85
