Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
1956,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.0,42.11
1958,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,30.0,31.58
1959,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,28.5,3.0
1960,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,74.5,78.42
1961,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.87,1.97
1962,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,15.79
1972,15/01/2008,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.62,1.71
1973,15/01/2008,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,77.0,81.05
1974,15/01/2008,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,27.5,28.95
1990,15/01/2008,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.25,16.05
1991,15/01/2008,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,19.6,20.63
1993,15/01/2008,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,48.0,50.53
2017,15/01/2009,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.96,1.53
2031,15/01/2009,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,11.72
2032,15/01/2009,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,37.8,29.53
2033,15/01/2009,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,42.5,33.2
2034,15/01/2009,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,79.0,61.72
2038,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.44,1.12
2041,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,38.8,30.31
2053,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,84.0,65.62
2054,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,59.0,46.09
2055,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,44.5,34.77
2057,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,62.0,48.44
2062,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.2,10.31
2078,15/01/2009,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,64.8,50.62
2096,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,3.0,2.13
2097,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,118.0,83.69
2099,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,67.6,47.94
2100,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,62.0,43.97
2101,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,33.2,23.55
2102,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,16.8,11.91
2103,15/01/2010,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.0,1.42
2104,15/01/2010,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,106.0,75.18
2105,15/01/2010,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,42.5,30.14
2106,15/01/2010,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,34.8,24.68
2107,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,41.6,29.5
2128,15/01/2010,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,30.0,21.28
2130,15/01/2010,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,69.8,49.5
2193,15/01/2011,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,41.6,28.04
2194,15/01/2011,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,41.67,28.09
2195,15/01/2011,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,140.0,94.38
2196,15/01/2011,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.65,1.79
2197,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,19.67,13.26
2198,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,37.2,25.08
2199,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,57.0,38.43
2200,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,78.25,52.75
2201,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,35.33,23.82
2202,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,37.0,24.94
2203,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,51.25,34.55
2204,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,135.83,91.57
2205,15/01/2011,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.83,1.91
2208,15/01/2011,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.33,10.34
2316,15/01/2012,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,70.0,40.86
2317,15/01/2012,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,80.0,46.69
2318,15/01/2012,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,21.5,12.55
2325,15/01/2012,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,155.0,90.47
2338,15/01/2012,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,3.75,2.19
2339,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,67.0,39.11
2349,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,24.5,14.3
2353,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,4.0,2.33
2354,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,163.75,95.57
2355,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,87.5,51.07
2356,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,52.5,30.64
2357,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,67.0,39.11
2358,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,138.0,80.54
2359,15/01/2012,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,87.25,50.92
2368,15/01/2013,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,85.0,44.74
2369,15/01/2013,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,56.0,29.47
2370,15/01/2013,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,74.5,39.21
2371,15/01/2013,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,182.5,96.05
2372,15/01/2013,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,4.38,2.3
2373,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,43.0,22.63
2374,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,46.0,24.21
2375,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,130.0,68.42
2376,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,170.0,89.47
2377,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,75.0,39.47
2378,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,56.25,29.61
2379,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,92.5,48.68
2380,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,285.0,150.0
2381,15/01/2013,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,7.5,3.95
2505,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,248.0,103.77
2527,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.4,3.93
2530,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,105.0,43.93
2531,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,70.0,29.29
2532,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,85.0,35.56
2533,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,180.0,75.31
2534,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,147.5,61.72
2535,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,56.4,23.6
2536,15/01/2014,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,33.0,13.81
2537,15/01/2014,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,3.9,1.63
2538,15/01/2014,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,184.0,76.99
2540,15/01/2014,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,75.0,31.38
2541,15/01/2014,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,60.0,25.1
2550,15/01/2014,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,68.8,28.79
2614,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,28.0,8.64
2615,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,72.0,22.22
2616,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,220.0,67.9
2617,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,135.0,41.67
2618,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,100.0,30.86
2619,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,60.0,18.52
2620,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,85.0,26.23
2621,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,185.0,57.1
2622,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,95.0,29.32
2623,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,50.0,15.43
2624,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,30.0,9.26
2642,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,7.0,2.16
2643,15/01/2015,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,260.0,80.25
2652,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.0,1.54
2653,15/01/2015,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,180.0,55.56
2656,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,300.0,79.37
2685,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,130.0,34.39
2686,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,144.0,38.1
2687,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,300.0,79.37
2688,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,11.2,2.96
2715,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,115.0,30.42
2716,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,90.0,23.81
2717,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,12.6,3.33
2718,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,440.0,116.4
2719,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,166.0,43.92
2720,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,254.0,67.2
2721,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,120.0,31.75
2722,15/01/2016,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,54.0,14.29
2742,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,144.0,38.1
2744,15/01/2016,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,228.0,60.32
2793,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,78.25,18.4
2794,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,10.75,2.53
2795,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,495.0,116.38
2796,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,140.0,32.92
2797,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,264.75,62.25
2798,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,120.0,28.21
2799,15/01/2017,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,105.0,24.69
2820,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,84.0,19.75
2821,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,142.5,33.5
2823,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,215.25,50.61
2825,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,212.0,49.84
2841,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,135.0,31.74
2842,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,517.25,121.61
2843,15/01/2017,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,12.75,3.0
2891,15/01/2018,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,50.56,11.21
2893,15/01/2018,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,96.0,21.29
2894,15/01/2018,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,261.9,58.07
2895,15/01/2018,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,12.12,2.69
2896,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,40.95,9.08
2898,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,92.0,20.4
2899,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,182.75,40.52
2900,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,255.0,56.54
2901,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,118.0,26.16
2902,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,167.32,37.1
2903,15/01/2018,Techiman,Techiman Municipal,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,292.5,64.86
2904,15/01/2018,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,126.32,28.01
2933,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,460.0,94.65
2934,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,11.1,2.28
2948,15/01/2019,Kintampo,Kintampo North,1726,8.06,-1.73,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,28.52,5.87
2949,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,24.27,4.99
2950,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,130.0,26.75
2951,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,148.15,30.48
2952,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,275.36,56.66
2953,15/01/2019,Sunyani,Sunyani Municipal,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,6.71,1.38
2954,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,25.48,5.24
2955,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,108.0,22.22
2956,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,179.68,36.97
2957,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,304.0,62.55
2958,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,124.5,25.62
2959,15/01/2019,Techiman,Techiman Municipal,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,159.58,32.84
