Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
1914,15/01/2008,Koforidua,New Juaben Municipal,212,6.08,-0.25,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,17.5,18.42
1935,15/01/2008,Koforidua,New Juaben Municipal,212,6.08,-0.25,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,84.0,88.42
1936,15/01/2008,Koforidua,New Juaben Municipal,212,6.08,-0.25,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.8,2.95
1941,15/01/2008,Koforidua,New Juaben Municipal,212,6.08,-0.25,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,29.5,31.05
2067,15/01/2009,Koforidua,New Juaben Municipal,212,6.08,-0.25,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.82,2.2
2068,15/01/2009,Koforidua,New Juaben Municipal,212,6.08,-0.25,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,116.0,90.62
2069,15/01/2009,Koforidua,New Juaben Municipal,212,6.08,-0.25,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,50.0,39.06
2070,15/01/2009,Koforidua,New Juaben Municipal,212,6.08,-0.25,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,19.6,15.31
2122,15/01/2010,Koforidua,New Juaben Municipal,212,6.08,-0.25,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.0,3.55
2123,15/01/2010,Koforidua,New Juaben Municipal,212,6.08,-0.25,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,162.0,114.89
2124,15/01/2010,Koforidua,New Juaben Municipal,212,6.08,-0.25,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,70.0,49.65
2125,15/01/2010,Koforidua,New Juaben Municipal,212,6.08,-0.25,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,44.6,31.63
