Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2013,15/01/2009,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,4.2,3.28
2035,15/01/2009,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,63.0,49.22
2036,15/01/2009,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,26.8,20.94
2037,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,4.2,3.28
2039,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,102.6,80.16
2060,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,77.0,60.16
2061,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,53.8,42.03
2063,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,68.0,53.12
2064,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,79.4,62.03
2065,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,58.0,45.31
2066,15/01/2009,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,28.2,22.03
2089,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,53.4,37.87
2111,15/01/2010,Tema,Tema Metropolis,210,5.62,-0.02,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,78.0,55.32
2112,15/01/2010,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,58.0,41.13
2113,15/01/2010,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,46.5,32.98
2114,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,6.0,4.26
2116,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,122.6,86.95
2117,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,89.4,63.4
2118,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,52.8,37.45
2119,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,65.0,46.1
2120,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,83.6,59.29
2121,15/01/2010,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,25.0,17.73
2136,15/01/2010,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,245.0,173.76
2167,15/01/2010,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,6.0,4.26
2231,15/01/2011,Tema,Tema Metropolis,210,5.62,-0.02,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,66.67,44.94
2232,15/01/2011,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,175.0,117.98
2233,15/01/2011,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,4.5,3.03
2246,15/01/2011,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,63.4,42.74
2248,15/01/2011,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,33.33,22.47
2249,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,133.5,9.0
2259,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,21.5,14.49
2260,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,56.6,38.16
2261,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,83.6,56.36
2262,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,75.6,50.97
2263,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,70.0,47.19
2264,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,82.0,55.28
2265,15/01/2011,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.0,3.37
2278,15/01/2012,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.5,3.21
2279,15/01/2012,Tema,Tema Metropolis,210,5.62,-0.02,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,102.5,59.82
2280,15/01/2012,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,108.0,63.04
2281,15/01/2012,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,50.0,29.18
2282,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.75,5.69
2283,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,199.25,116.29
2284,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,121.25,70.77
2285,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,103.75,60.55
2286,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,145.0,84.63
2287,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,115.75,67.56
2301,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,102.25,59.68
2313,15/01/2012,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,30.75,17.95
2419,15/01/2013,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,100.0,52.63
2420,15/01/2013,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,425.0,223.68
2421,15/01/2013,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,8.25,4.34
2442,15/01/2013,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,83.75,44.08
2443,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.5,5.0
2445,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,134.25,70.66
2448,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,331.25,174.34
2452,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,74.0,38.95
2453,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,84.5,44.47
2454,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,135.75,71.45
2455,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,163.5,86.05
2456,15/01/2013,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,72.25,38.03
2458,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,166.25,69.56
2460,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,182.0,76.15
2461,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,139.25,58.26
2462,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,89.2,37.32
2463,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,68.8,28.79
2465,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,87.7,36.69
2469,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,264.0,110.46
2478,15/01/2014,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,11.0,4.6
2480,15/01/2014,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,80.0,33.47
2500,15/01/2014,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,8.8,3.68
2501,15/01/2014,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,230.0,96.23
2502,15/01/2014,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,80.0,33.47
2564,15/01/2015,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,10.0,3.09
2565,15/01/2015,Tema,Tema Metropolis,210,5.62,-0.02,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,280.0,86.42
2566,15/01/2015,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,133.0,41.05
2567,15/01/2015,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,70.0,21.6
2568,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,12.0,3.7
2569,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,348.0,107.41
2570,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,207.0,63.89
2571,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,163.0,50.31
2572,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,230.0,70.99
2573,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,180.0,55.56
2574,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,127.0,39.2
2576,15/01/2015,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,60.0,18.52
2655,15/01/2016,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,150.0,39.68
2657,15/01/2016,Tema,Tema Metropolis,210,5.62,-0.02,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,246.0,65.08
2658,15/01/2016,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,15.0,3.97
2667,15/01/2016,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,95.0,25.13
2683,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,10.0,2.65
2684,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,190.0,50.26
2697,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,420.0,111.11
2706,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,92.0,24.34
2707,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,170.0,44.97
2708,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,200.0,52.91
2709,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,240.0,63.49
2710,15/01/2016,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,190.0,50.26
2777,15/01/2017,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,17.5,4.11
2779,15/01/2017,Tema,Tema Metropolis,210,5.62,-0.02,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,300.0,70.53
2792,15/01/2017,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,150.0,35.27
2824,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,10.0,2.35
2826,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,190.0,44.67
2827,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,200.0,47.02
2828,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,260.0,61.13
2829,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,190.0,44.67
2830,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,120.0,28.21
2831,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,162.5,38.21
2838,15/01/2017,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,485.0,114.03
2846,15/01/2017,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,125.0,29.39
2852,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,13.0,2.88
2853,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,275.0,60.98
2854,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,185.3,41.09
2855,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,200.0,44.35
2856,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,186.0,41.24
2857,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,150.0,33.26
2858,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,63.0,13.97
2862,15/01/2018,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,260.0,57.65
2863,15/01/2018,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,81.0,17.96
2864,15/01/2018,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.0,2.0
2876,15/01/2018,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,190.0,42.13
2908,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,138.0,28.4
2915,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,70.98,14.6
2917,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,220.0,45.27
2921,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,14.8,3.05
2922,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,677.5,139.4
2923,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,220.0,45.27
2924,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,350.0,72.02
2925,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,257.0,52.88
2926,15/01/2019,Tema,Tema Metropolis,210,5.62,-0.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,94.64,19.47
2927,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.88,2.03
2928,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,311.9,64.18
2930,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,200.0,41.15
2935,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,260.0,53.5
2963,15/01/2019,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,220.0,45.27
2991,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Gari,cereals and tubers,63,KG,aggregate,Retail,GHS,4.01,0.71
2992,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Gari,cereals and tubers,63,68 KG,aggregate,Wholesale,GHS,322.61,57.1
2993,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,1.96,0.35
3042,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,2.07,0.37
3069,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Maize (yellow),cereals and tubers,136,100 KG,aggregate,Wholesale,GHS,177.78,31.47
3070,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,2.4,0.42
3071,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,2.86,0.51
3092,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Tomatoes (navrongo),vegetables and fruits,710,52 KG,aggregate,Wholesale,GHS,7.69,1.36
3093,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,3.92,0.69
3094,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Tomatoes (local),vegetables and fruits,346,52 KG,aggregate,Wholesale,GHS,7.94,1.41
3096,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,2.06,0.36
3124,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Plantains (apem),vegetables and fruits,705,KG,aggregate,Retail,GHS,1.04,0.18
3125,15/01/2020,Tema,Tema Metropolis,210,5.62,-0.02,Peppers (fresh),vegetables and fruits,713,20 KG,aggregate,Wholesale,GHS,296.76,52.52
3126,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Peppers (fresh),vegetables and fruits,713,KG,aggregate,Retail,GHS,2.5,0.44
3127,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Peppers (fresh),vegetables and fruits,713,20 KG,aggregate,Wholesale,GHS,167.71,29.68
3128,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Peppers (dried),vegetables and fruits,714,KG,aggregate,Retail,GHS,5.61,0.99
3129,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Peppers (dried),vegetables and fruits,714,16 KG,aggregate,Wholesale,GHS,30.67,5.43
3130,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,2.01,0.36
3131,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Onions,vegetables and fruits,173,73 KG,aggregate,Wholesale,GHS,12.88,2.28
3132,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,2.11,0.37
3133,15/01/2020,Accra,Accra Metropolis,209,5.55,-0.22,Eggplants,vegetables and fruits,434,27 KG,aggregate,Wholesale,GHS,12.49,2.21
