Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2140,15/01/2010,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,42.4,30.07
2141,15/01/2010,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,69.0,48.94
2142,15/01/2010,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,59.8,42.41
2170,15/01/2010,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,37.2,26.38
2171,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,59.25,39.94
2172,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,36.25,24.44
2173,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,37.2,25.08
2174,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,44.83,30.22
2175,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,69.0,46.52
2176,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,58.75,39.61
2178,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,7.92,5.34
2188,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,29.33,19.78
2189,15/01/2011,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,78.0,52.58
2302,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,13.75,8.03
2303,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,79.5,46.4
2304,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,58.0,33.85
2305,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,79.75,46.55
2306,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,147.5,86.09
2307,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,75.0,43.77
2308,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,63.0,36.77
2309,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,37.5,21.89
2312,15/01/2012,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,150.0,87.55
2363,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,170.0,89.47
2401,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,20.0,10.53
2403,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,182.5,96.05
2415,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,90.0,47.37
2417,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,90.0,47.37
2438,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,50.0,26.32
2439,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,53.0,27.89
2440,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,120.5,63.42
2451,15/01/2013,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,71.25,37.5
2490,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,98.0,41.0
2491,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,170.0,71.13
2492,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,107.0,44.77
2493,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,54.0,22.59
2513,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,54.0,22.59
2514,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,101.0,42.26
2516,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,160.0,66.95
2526,15/01/2014,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,30.0,12.55
2589,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,20.0,6.17
2590,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,220.0,67.9
2591,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,93.66,28.91
2592,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,87.94,27.14
2593,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,170.0,52.47
2594,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,114.78,35.43
2595,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,60.7,18.73
2596,15/01/2015,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,62.5,19.29
2675,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,70.0,18.52
2676,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,135.7,35.9
2677,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,139.52,36.91
2678,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,220.0,58.2
2679,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,167.85,44.4
2680,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,127.8,33.81
2682,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,132.36,35.02
2712,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,286.0,75.66
2743,15/01/2016,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,30.0,7.94
2756,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,355.0,83.46
2757,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,12.0,2.82
2764,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,136.25,32.03
2766,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,100.45,23.62
2767,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,285.7,67.17
2768,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,205.0,48.2
2780,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,89.3,21.0
2781,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,150.0,35.27
2789,15/01/2017,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,138.63,32.59
3417,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,1.94,0.34
3418,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,2.92,0.52
3419,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,1.48,0.26
3429,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,2.38,0.42
3431,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,1.4,0.25
3432,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,1.92,0.34
3433,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,3.75,0.66
3434,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,1.73,0.31
3435,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,7.96,1.41
3436,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,4.46,0.79
3437,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,2.78,0.49
3438,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,1.26,0.22
3439,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Soybeans,pulses and nuts,248,KG,aggregate,Retail,GHS,0.38,0.067
3440,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,3.61,0.64
3441,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apem),vegetables and fruits,705,KG,aggregate,Retail,GHS,3.33,0.59
3442,15/01/2020,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,1.2,0.21
3602,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,4.47,0.77
3603,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,5.04,0.87
3604,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,1.96,0.34
3605,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,196.34,33.85
3606,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,4.62,0.8
3607,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,6.1,1.05
3608,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,3.62,0.62
3609,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,aggregate,Wholesale,GHS,300.74,51.85
3610,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,2.0,0.34
3611,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,100 KG,aggregate,Wholesale,GHS,180.0,31.03
3612,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,1.94,0.33
3613,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,aggregate,Wholesale,GHS,174.0,3.0
3614,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,3.33,0.57
3810,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,1.84,0.32
3818,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,3.33,0.57
3820,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apem),vegetables and fruits,705,KG,aggregate,Retail,GHS,3.5,0.6
3974,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Peppers (dried),vegetables and fruits,714,KG,aggregate,Retail,GHS,2.67,0.46
4028,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,5.35,0.92
4029,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,23.06,3.98
4030,15/01/2021,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,5.75,0.99
4466,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,4.1,0.67
4467,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,aggregate,Wholesale,GHS,344.44,56.62
4468,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,3.87,0.64
4469,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,100 KG,aggregate,Wholesale,GHS,269.23,44.26
4470,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,3.47,0.57
4471,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,aggregate,Wholesale,GHS,269.23,44.26
4472,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Gari,cereals and tubers,63,KG,aggregate,Retail,GHS,6.17,1.01
4483,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,aggregate,Wholesale,GHS,338.61,55.66
4522,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,6.15,1.01
4523,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,5.13,0.84
4524,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,275.02,45.21
4569,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,3.33,0.55
4570,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,5.19,0.85
4572,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,4.66,0.77
4573,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Soybeans,pulses and nuts,248,KG,aggregate,Retail,GHS,3.47,0.57
4574,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,2.17,0.36
4575,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Meat (chicken),"meat, fish and eggs",94,KG,aggregate,Retail,GHS,6.22,1.02
4576,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,11.9,1.96
4577,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,5.52,0.91
4578,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,2.96,0.49
4579,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,2.96,0.49
4580,15/01/2022,Wa,Wa Municipal,222,10.05,-2.48,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,1.14,0.19
5039,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Meat (chicken),"meat, fish and eggs",94,KG,aggregate,Retail,GHS,4.94,0.43
5040,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Meat (chicken),"meat, fish and eggs",94,10 KG,aggregate,Wholesale,GHS,853.33,74.2
5041,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,13.93,1.21
5042,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,"Fish (mackerel, fresh)","meat, fish and eggs",744,20 KG,aggregate,Wholesale,GHS,733.33,63.77
5043,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,4.35,0.38
5044,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Yam (puna),cereals and tubers,737,250 KG,aggregate,Wholesale,GHS,1407.36,122.38
5045,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,4.21,0.37
5046,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Yam,cereals and tubers,99,250 KG,aggregate,Wholesale,GHS,885.42,76.99
5047,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,5.56,0.48
5048,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,537.31,46.72
5049,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,8.93,0.78
5050,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Rice (local),cereals and tubers,71,50 KG,aggregate,Wholesale,GHS,416.67,36.23
5051,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,13.82,1.2
5052,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Rice (imported),cereals and tubers,64,50 KG,aggregate,Wholesale,GHS,558.75,48.59
5053,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,8.61,0.75
5054,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Millet,cereals and tubers,73,93 KG,aggregate,Wholesale,GHS,786.92,68.43
5055,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,5.19,0.45
5056,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Maize (yellow),cereals and tubers,136,100 KG,aggregate,Wholesale,GHS,448.11,38.97
5057,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,5.49,0.48
5058,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Maize,cereals and tubers,51,100 KG,aggregate,Wholesale,GHS,518.52,45.09
5059,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Gari,cereals and tubers,63,KG,aggregate,Retail,GHS,8.25,0.72
5060,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Gari,cereals and tubers,63,68 KG,aggregate,Wholesale,GHS,474.3,41.24
5062,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,"Meat (chicken, local)","meat, fish and eggs",792,10 KG,aggregate,Wholesale,GHS,142.4,12.38
5063,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,5.35,0.47
5064,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Soybeans,pulses and nuts,248,KG,aggregate,Retail,GHS,6.08,0.53
5065,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,2.5,0.22
5083,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,3.91,0.34
5084,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Tomatoes (navrongo),vegetables and fruits,710,52 KG,aggregate,Wholesale,GHS,150.0,13.04
5085,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,5.54,0.48
5086,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apentu),vegetables and fruits,98,Bunch,aggregate,Wholesale,GHS,79.37,6.9
5087,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Plantains (apem),vegetables and fruits,705,Bunch,aggregate,Wholesale,GHS,83.33,7.25
5088,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Peppers (fresh),vegetables and fruits,713,20 KG,aggregate,Wholesale,GHS,344.27,29.94
5089,15/01/2023,Wa,Wa Municipal,222,10.05,-2.48,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,4.06,0.35
