Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2011,15/01/2009,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,40.4,31.56
2012,15/01/2009,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.8,10.78
2051,15/01/2009,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,7.2,5.62
2052,15/01/2009,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,107.0,83.59
2133,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,164.0,116.31
2134,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,9.0,6.38
2149,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,30.0,21.28
2150,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,62.8,44.54
2151,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,59.2,41.99
2152,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,36.0,25.53
2162,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,59.2,41.99
2168,15/01/2010,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,32.8,23.26
2191,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,60.0,40.45
2234,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,38.67,26.07
2235,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,37.2,25.08
2236,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,68.0,45.84
2237,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,29.0,19.55
2238,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,30.5,20.56
2239,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,60.0,40.45
2240,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,93.33,62.92
2241,15/01/2011,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.83,3.93
2269,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,8.25,4.82
2270,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,137.5,80.25
2271,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,79.5,46.4
2272,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,47.25,27.58
2273,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,64.5,37.65
2274,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,110.5,64.49
2275,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,89.0,51.95
2276,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,63.0,36.77
2277,15/01/2012,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,60.0,35.02
2422,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,58.0,30.53
2423,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,54.0,28.42
2424,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,118.0,62.11
2425,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,142.5,75.0
2426,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,40.25,21.18
2427,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,63.75,33.55
2428,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,78.0,41.05
2429,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,100.0,52.63
2430,15/01/2013,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,10.0,5.26
2479,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,66.0,27.62
2481,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,95.0,39.75
2482,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,212.0,88.7
2483,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,13.4,5.61
2495,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,76.0,31.8
2496,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,81.2,33.97
2497,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,173.0,72.38
2498,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,110.0,46.03
2499,15/01/2014,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,49.0,20.5
2555,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,15.0,4.63
2556,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,90.0,27.78
2557,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,160.0,49.38
2558,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,90.0,27.78
2559,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,140.0,43.21
2560,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,270.0,83.33
2561,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,180.0,55.56
2562,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,100.0,30.86
2563,15/01/2015,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,60.0,18.52
2659,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,74.0,19.58
2660,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,108.0,28.57
2661,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,128.0,33.86
2662,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,272.0,71.96
2663,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,112.0,29.63
2664,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,80.0,21.16
2665,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,116.0,30.69
2666,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,164.0,43.39
2668,15/01/2016,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,17.0,4.5
2760,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,20.0,4.7
2769,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,250.0,58.78
2770,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,110.0,25.86
2771,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (paddy),cereals and tubers,203,84 KG,actual,Wholesale,GHS,71.25,16.75
2772,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,246.25,57.9
2773,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,245.0,57.6
2774,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,127.5,29.98
2776,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,150.0,35.27
2790,15/01/2017,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,78.75,18.51
3072,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Soybeans,pulses and nuts,248,109 KG,aggregate,Wholesale,GHS,117.65,20.82
3073,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cowpeas (white),pulses and nuts,479,109 KG,aggregate,Wholesale,GHS,138.89,24.58
3074,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,1.9,0.34
3075,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Meat (chicken),"meat, fish and eggs",94,KG,aggregate,Retail,GHS,2.26,0.4
3076,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Meat (chicken),"meat, fish and eggs",94,10 KG,aggregate,Wholesale,GHS,111.43,19.72
3077,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,2.89,0.51
3078,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,"Fish (mackerel, fresh)","meat, fish and eggs",744,20 KG,aggregate,Wholesale,GHS,204.4,36.18
3079,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Eggs,"meat, fish and eggs",92,30 pcs,aggregate,Wholesale,GHS,139.29,24.65
3080,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,7.77,1.38
3081,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam (puna),cereals and tubers,737,250 KG,aggregate,Wholesale,GHS,253.25,44.82
3082,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,8.03,1.42
3083,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,aggregate,Wholesale,GHS,379.31,67.13
3084,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,1.92,0.34
3085,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,2.62,0.46
3086,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,2.29,0.41
3087,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,1.95,0.35
3088,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,0.99,0.18
3089,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize (yellow),cereals and tubers,136,100 KG,aggregate,Wholesale,GHS,107.69,19.06
3090,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,1.06,0.19
3091,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,1.4,0.25
3095,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Soybeans,pulses and nuts,248,KG,aggregate,Retail,GHS,0.59,0.1
3097,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Eggplants,vegetables and fruits,434,27 KG,aggregate,Wholesale,GHS,20.0,3.54
3098,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Onions,vegetables and fruits,173,73 KG,aggregate,Wholesale,GHS,20.0,3.54
3099,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,1.44,0.25
3100,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,4.13,0.73
3101,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Yam (puna),cereals and tubers,737,250 KG,aggregate,Wholesale,GHS,280.0,49.56
3102,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Yam,cereals and tubers,99,250 KG,aggregate,Wholesale,GHS,420.0,74.34
3103,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,1.49,0.26
3104,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,144.56,25.59
3105,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,2.83,0.5
3106,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Rice (imported),cereals and tubers,64,50 KG,aggregate,Wholesale,GHS,123.0,21.77
3107,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,1.68,0.3
3108,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Millet,cereals and tubers,73,93 KG,aggregate,Wholesale,GHS,136.9,24.23
3109,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,1.01,0.18
3110,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,1.41,0.25
3111,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,1.37,0.24
3112,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Tomatoes (navrongo),vegetables and fruits,710,52 KG,aggregate,Wholesale,GHS,29.41,5.21
3113,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,3.54,0.63
3114,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Tomatoes (local),vegetables and fruits,346,52 KG,aggregate,Wholesale,GHS,35.29,6.25
3115,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,1.59,0.28
3116,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apem),vegetables and fruits,705,KG,aggregate,Retail,GHS,0.96,0.17
3117,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apem),vegetables and fruits,705,Bunch,aggregate,Wholesale,GHS,141.67,25.07
3118,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Peppers (fresh),vegetables and fruits,713,KG,aggregate,Retail,GHS,3.67,0.65
3119,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Peppers (dried),vegetables and fruits,714,KG,aggregate,Retail,GHS,3.97,0.7
3120,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Peppers (dried),vegetables and fruits,714,16 KG,aggregate,Wholesale,GHS,33.33,5.9
3121,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,3.24,0.57
3122,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,3.75,0.66
3231,15/01/2020,Yendi,Yendi Municipal,1739,9.45,-0.01,Maize,cereals and tubers,51,100 KG,"actual,aggregate",Wholesale,GHS,92.83,16.43
3232,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Plantains (apentu),vegetables and fruits,98,Bunch,"actual,aggregate",Wholesale,GHS,82.65,14.63
3248,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,292.21,51.72
3260,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,"actual,aggregate",Wholesale,GHS,188.65,33.39
3261,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,"actual,aggregate",Wholesale,GHS,113.92,20.16
3262,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,50 KG,"actual,aggregate",Wholesale,GHS,180.19,31.89
3263,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,"actual,aggregate",Wholesale,GHS,163.11,28.87
3264,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,"actual,aggregate",Wholesale,GHS,107.69,19.06
3265,15/01/2020,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,"actual,aggregate",Wholesale,GHS,225.25,39.87
3650,15/01/2021,Yendi,Yendi Municipal,1739,9.45,-0.01,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,2.39,0.41
3665,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Meat (chicken),"meat, fish and eggs",94,10 KG,aggregate,Wholesale,GHS,657.77,113.41
3666,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,2.55,0.44
3667,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,"Fish (mackerel, fresh)","meat, fish and eggs",744,20 KG,aggregate,Wholesale,GHS,356.13,61.4
3668,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,2.79,0.48
3669,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam (puna),cereals and tubers,737,250 KG,aggregate,Wholesale,GHS,292.99,50.52
3671,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,3.43,0.59
3672,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,aggregate,Wholesale,GHS,295.61,50.97
3673,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,3.12,0.54
3674,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,293.46,50.6
3675,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,3.26,0.56
3676,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,aggregate,Wholesale,GHS,146.55,25.27
3677,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,5.39,0.93
3680,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Meat (chicken),"meat, fish and eggs",94,KG,aggregate,Retail,GHS,2.18,0.38
3681,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,4.53,0.78
3682,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Cowpeas (white),pulses and nuts,479,109 KG,aggregate,Wholesale,GHS,138.89,23.95
3683,15/01/2021,Tamale,Tamale North Sub Metro,220,9.4,-0.83,Soybeans,pulses and nuts,248,109 KG,aggregate,Wholesale,GHS,139.29,24.02
