date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2006-01-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,10.31,11.21
2006-01-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,25.4,27.61
2006-01-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,33.06,35.93
2006-01-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,38.25,41.58
2006-01-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,63.38,68.89
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,11.0,11.96
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,21.75,23.64
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.25,43.75
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,33.63,36.55
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,35.0,38.04
2006-02-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,76.25,82.88
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,9.33,10.14
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,21.21,23.05
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,39.67,43.12
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.67,39.86
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,39.0,42.39
2006-03-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,85.0,92.39
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,9.15,9.95
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.88,22.7
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.63,44.16
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.25,39.4
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,40.0,43.48
2006-04-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,85.5,92.93
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,9.63,10.47
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,22.0,23.91
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,41.5,45.11
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.63,40.9
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,40.0,43.48
2006-05-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,71.25,77.45
2006-06-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.0,8.7
2006-06-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,26.7,29.02
2006-06-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,41.67,45.29
2006-06-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,40.0,43.48
2006-06-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,79.0,85.87
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,6.38,6.93
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,23.93,26.01
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,41.5,45.11
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.25,41.58
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,37.75,41.03
2006-07-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,66.25,72.01
2006-08-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,9.75,10.6
2006-08-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,25.4,27.61
2006-08-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,46.5,50.54
2006-08-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,42.5,46.2
2006-08-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,64.0,69.57
2006-09-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.38,9.11
2006-09-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,14.82,16.11
2006-09-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,38.75,42.12
2006-09-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.5,39.67
2006-09-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,52.5,57.07
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.28,9.0
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,12.5,13.59
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,55.5,60.33
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.5,40.76
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,39.33,42.75
2006-10-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,53.5,58.15
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.0,7.61
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,16.74,18.2
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,38.13,41.45
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,36.5,39.67
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.25,41.58
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,39.25,42.66
2006-11-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,62.25,67.66
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.5,8.15
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,19.6,21.3
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,41.0,44.57
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,36.25,39.4
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.5,40.76
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,43.5,47.28
2006-12-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,55.5,60.33
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.67,8.34
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,21.17,23.01
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,42.33,46.01
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.67,38.77
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.1,41.41
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,43.5,47.28
2007-01-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,58.33,63.4
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.0,7.61
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,22.53,24.49
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,34.25,37.23
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.75,38.86
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.5,39.67
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.75,35.6
2007-02-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,68.25,74.18
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,6.25,6.79
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,23.4,25.43
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,32.0,34.78
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.5,38.59
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,29.5,32.07
2007-03-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,87.5,95.11
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.6,8.26
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,27.68,30.09
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,34.25,37.23
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.88,39.0
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.0,34.78
2007-04-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,88.5,96.2
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.08,8.78
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,26.93,29.27
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,35.75,38.86
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.88,39.0
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,47.2,51.3
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,30.0,32.61
2007-05-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,93.5,101.63
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.9,8.59
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,25.6,27.83
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,35.0,38.04
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.85,38.97
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.5,40.76
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,30.0,32.61
2007-06-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,90.0,97.83
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.25,7.8
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,27.25,29.3
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,36.25,38.98
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,36.25,38.98
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.25,41.13
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.0,34.41
2007-07-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,87.5,94.09
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.25,7.8
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,27.9,3.0
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,34.0,36.56
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,37.0,39.78
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.5,39.25
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,33.0,35.48
2007-08-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,93.0,1.0
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.35,7.74
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,29.3,30.84
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,34.13,35.93
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,39.0,41.05
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.63,39.61
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,30.25,31.84
2007-09-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,81.25,85.53
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,5.75,6.12
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,21.7,23.09
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,37.0,39.36
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,40.5,43.09
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.5,39.89
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.5,21.81
2007-10-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,62.5,66.49
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,6.17,6.43
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,26.0,27.08
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,50.0,52.08
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,41.0,42.71
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,36.33,37.84
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.67,34.03
2007-11-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,76.0,79.17
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,6.83,7.19
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,23.5,24.74
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,49.67,52.28
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,44.67,47.02
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.67,39.65
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,34.67,36.49
2007-12-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,67.67,71.23
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,6.77,7.13
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,25.0,26.32
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,49.75,52.37
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,45.25,47.63
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,37.5,39.47
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,40.5,42.63
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,106.25,111.84
2008-01-15,Kumasi,KMA,215,6.68,-1.62,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.82,1.92
2008-01-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.12,8.55
2008-01-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,36.0,37.89
2008-01-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,35.25,37.11
2008-01-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,76.75,80.79
2008-01-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,3.37,3.55
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.75,8.07
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,27.5,28.65
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,52.75,54.95
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,45.25,47.14
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.25,39.84
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,42.5,44.27
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,77.25,80.47
2008-02-15,Kumasi,KMA,215,6.68,-1.62,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.77,1.84
2008-02-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.75,8.07
2008-02-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,36.0,37.5
2008-02-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,35.0,36.46
2008-02-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,92.5,96.35
2008-02-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.75,2.86
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,7.67,7.99
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,33.16,34.54
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,50.67,52.78
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,44.33,46.18
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,38.0,39.58
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,45.67,47.57
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,72.67,75.7
2008-03-15,Kumasi,KMA,215,6.68,-1.62,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.7,2.81
2008-03-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.0,8.33
2008-03-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,42.0,43.75
2008-03-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,35.0,36.46
2008-03-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,117.0,121.88
2008-03-15,Obuasi,OBUASI MUNICIPAL,216,6.2,-1.67,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,2.67,2.78
2008-04-15,Kumasi,KMA,215,6.68,-1.62,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,8.5,8.59
