date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2009-05-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,75.0,51.72
2009-05-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,55.0,37.93
2009-05-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,124.0,85.52
2009-05-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.4,3.72
2009-05-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.36,10.59
2009-05-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,83.0,57.24
2009-05-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,54.2,37.38
2009-05-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,177.0,122.07
2009-05-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,3.8,2.62
2009-06-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,16.3,11.01
2009-06-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,80.0,54.05
2009-06-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,55.0,37.16
2009-06-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,145.0,97.97
2009-06-15,Cape Coast,CAPE COAST METRO,213,5.11,-1.24,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,5.9,3.99
2009-06-15,Mankessim,MFANTSIMAN,214,5.27,-1.02,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,14.32,9.68
