date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2006-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.0,43.48
2006-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,17.9,19.46
2006-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,36.83,40.03
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,10.0,10.87
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,14.04,15.26
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,33.5,36.41
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,22.0,23.91
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,44.0,47.83
2006-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,75.0,81.52
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.19,21.95
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,31.0,33.7
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,19.75,21.47
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,33.5,36.41
2006-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,97.5,105.98
2006-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2006-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,17.9,19.46
2006-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,33.0,35.87
2006-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.67,35.51
2006-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,120.0,130.43
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,14.5,15.76
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,14.43,15.68
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,29.75,32.34
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,25.63,27.86
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,29.88,32.48
2006-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,94.5,102.72
2006-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2006-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,13.7,14.89
2006-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,25.0,27.17
2006-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,32.0,34.78
2006-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,75.0,81.52
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,13.49,14.66
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.0,28.26
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,24.0,26.09
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,28.5,30.98
2006-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,51.25,55.71
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.75,14.95
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,11.55,12.55
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.0,28.26
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,24.0,26.09
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,25.0,27.17
2006-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,55.0,59.78
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.75,14.95
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,11.6,12.61
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.0,28.26
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,35.5,38.59
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,24.0,26.09
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,24.0,26.09
2006-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,60.75,66.03
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,13.1,14.24
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.0,28.26
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,37.0,40.22
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,24.0,26.09
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,25.0,27.17
2006-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,50.0,54.35
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.3
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,17.72,19.26
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.33,28.62
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,38.0,41.3
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,22.3,24.24
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,29.67,32.25
2007-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,65.0,70.65
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.75,14.95
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,16.95,18.42
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,26.5,28.8
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,38.0,41.3
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,21.5,23.37
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,24.0,26.09
2007-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,70.0,76.09
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,11.5,12.5
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.35,22.12
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,24.0,26.09
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,37.75,41.03
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,21.5,23.37
2007-03-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,83.5,90.76
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.0,14.13
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.98,22.8
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,25.0,27.17
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,38.63,41.99
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,46.0,5.0
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.0,21.74
2007-04-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,97.5,105.98
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.0,14.13
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.95,22.77
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,25.0,27.17
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,42.0,45.65
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,30.0,32.61
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.0,21.74
2007-05-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,107.5,116.85
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,12.5,13.59
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,18.1,19.67
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,22.5,24.46
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,44.0,47.83
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,24.0,26.09
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.0,21.74
2007-06-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,180.0,195.65
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,16.13
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.39,21.92
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,24.0,25.81
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,38.0,40.86
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,21.0,22.58
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,25.5,27.42
2007-07-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,167.0,179.57
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,10.0,10.75
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.0,21.51
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,29.5,31.72
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,44.5,47.85
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,27.5,29.57
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,25.0,26.88
2007-08-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,52.5,56.45
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,10.0,10.53
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,18.28,19.24
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,29.25,30.79
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,45.0,47.37
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,28.0,29.47
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,28.75,30.26
2007-09-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,61.25,64.47
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,11.0,11.7
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,18.85,20.05
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,29.5,31.38
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,47.5,50.53
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,28.5,30.32
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,35.0,37.23
2007-10-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,55.0,58.51
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,15.62
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,18.2,18.96
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.0,41.67
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,48.0,5.0
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,27.0,28.12
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,37.33,38.89
2007-11-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,68.33,71.18
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,16.25,17.11
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,17.69,18.62
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,41.75,43.95
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,48.0,50.53
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,29.25,30.79
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,28.5,3.0
2007-12-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,66.25,69.74
2008-01-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.25,16.05
2008-01-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,19.6,20.63
2008-01-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,27.5,28.95
2008-01-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,77.0,81.05
2008-01-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.62,1.71
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,15.79
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.83,21.93
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,40.0,42.11
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (imported),cereals and tubers,64,50 KG,actual,Wholesale,GHS,48.0,50.53
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,30.0,31.58
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,28.5,3.0
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,74.5,78.42
2008-01-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.87,1.97
2008-02-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,9.5,9.9
2008-02-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,22.8,23.75
2008-02-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,29.0,30.21
2008-02-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Yam,cereals and tubers,99,100 Tubers,actual,Wholesale,GHS,77.0,80.21
2008-02-15,Sunyani,SUNYANI MUNICIPAL,217,7.33,-2.33,Plantains (apentu),vegetables and fruits,98,Bunch,actual,Wholesale,GHS,1.42,1.48
2008-02-15,Techiman,TECHIMAN MUNICIPAL,218,7.58,-1.93,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,15.0,15.62
