date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
2006-01-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.75,22.55
2006-01-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,30.0,32.61
2006-01-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,20.0,21.74
2006-01-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,21.0,22.83
2006-01-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,51.75,56.25
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.0,14.13
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,20.0,21.74
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,29.0,31.52
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,19.0,20.65
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,21.75,23.64
2006-02-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,57.5,62.5
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,13.0,14.13
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,17.67,19.21
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,28.67,31.16
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,22.67,24.64
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.0,21.74
2006-03-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,66.67,72.47
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Cassava,cereals and tubers,68,91 KG,actual,Wholesale,GHS,12.5,13.59
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Maize,cereals and tubers,51,100 KG,actual,Wholesale,GHS,17.0,18.48
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Millet,cereals and tubers,73,93 KG,actual,Wholesale,GHS,32.25,35.05
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Rice (local),cereals and tubers,71,50 KG,actual,Wholesale,GHS,32.0,34.78
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Sorghum,cereals and tubers,65,109 KG,actual,Wholesale,GHS,20.5,22.28
2006-04-15,Tamale,TAMALE NORTH SUB METRO,220,9.4,-0.83,Yam,cereals and tubers,99,250 KG,actual,Wholesale,GHS,61.25,66.58
