date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2010-06-15,2010,6,15,Tamale,9.4,-0.83,0.29
2010-09-15,2010,9,15,Tamale,9.4,-0.83,0.29
2010-10-15,2010,10,15,Tamale,9.4,-0.83,0.33
2010-11-15,2010,11,15,Tamale,9.4,-0.83,0.43
2010-12-15,2010,12,15,Tamale,9.4,-0.83,0.43
2011-01-15,2011,1,15,Tamale,9.4,-0.83,0.36
2011-02-15,2011,2,15,Tamale,9.4,-0.83,0.36
2011-03-15,2011,3,15,Tamale,9.4,-0.83,0.36
2011-04-15,2011,4,15,Tamale,9.4,-0.83,0.36
2011-05-15,2011,5,15,Tamale,9.4,-0.83,0.42
2011-06-15,2011,6,15,Tamale,9.4,-0.83,0.54
2011-07-15,2011,7,15,Tamale,9.4,-0.83,0.59
2011-08-15,2011,8,15,Tamale,9.4,-0.83,0.59
2011-09-15,2011,9,15,Tamale,9.4,-0.83,0.49
2011-10-15,2011,10,15,Tamale,9.4,-0.83,0.53
2011-11-15,2011,11,15,Tamale,9.4,-0.83,0.6
2011-12-15,2011,12,15,Tamale,9.4,-0.83,0.52
2012-01-15,2012,1,15,Tamale,9.4,-0.83,0.56
2012-02-15,2012,2,15,Tamale,9.4,-0.83,0.53
2012-03-15,2012,3,15,Tamale,9.4,-0.83,0.6
2012-04-15,2012,4,15,Tamale,9.4,-0.83,0.55
2012-05-15,2012,5,15,Tamale,9.4,-0.83,0.59
2012-06-15,2012,6,15,Tamale,9.4,-0.83,0.54
2012-07-15,2012,7,15,Tamale,9.4,-0.83,0.71
2012-08-15,2012,8,15,Tamale,9.4,-0.83,0.71
2012-09-15,2012,9,15,Tamale,9.4,-0.83,0.71
2012-10-15,2012,10,15,Tamale,9.4,-0.83,0.71
2012-11-15,2012,11,15,Tamale,9.4,-0.83,0.67
2012-12-15,2012,12,15,Tamale,9.4,-0.83,0.65
2013-01-15,2013,1,15,Tamale,9.4,-0.83,0.76
2013-02-15,2013,2,15,Tamale,9.4,-0.83,0.54
2013-03-15,2013,3,15,Tamale,9.4,-0.83,0.54
2013-04-15,2013,4,15,Tamale,9.4,-0.83,0.6
2013-05-15,2013,5,15,Tamale,9.4,-0.83,0.61
2013-06-15,2013,6,15,Tamale,9.4,-0.83,0.61
2013-07-15,2013,7,15,Tamale,9.4,-0.83,0.73
2013-08-15,2013,8,15,Tamale,9.4,-0.83,0.62
2013-09-15,2013,9,15,Tamale,9.4,-0.83,0.75
2013-10-15,2013,10,15,Tamale,9.4,-0.83,0.9
2013-11-15,2013,11,15,Tamale,9.4,-0.83,0.9
2013-12-15,2013,12,15,Tamale,9.4,-0.83,0.78
2014-01-15,2014,1,15,Tamale,9.4,-0.83,0.9
2014-02-15,2014,2,15,Tamale,9.4,-0.83,0.71
2014-03-15,2014,3,15,Tamale,9.4,-0.83,0.71
2014-05-15,2014,5,15,Tamale,9.4,-0.83,0.82
2014-06-15,2014,6,15,Tamale,9.4,-0.83,0.77
2015-01-15,2015,1,15,Tamale,9.4,-0.83,1.07
2015-02-15,2015,2,15,Tamale,9.4,-0.83,0.98
2015-03-15,2015,3,15,Tamale,9.4,-0.83,0.83
2015-04-15,2015,4,15,Tamale,9.4,-0.83,0.83
2015-05-15,2015,5,15,Tamale,9.4,-0.83,0.93
2015-06-15,2015,6,15,Tamale,9.4,-0.83,0.98
2015-07-15,2015,7,15,Tamale,9.4,-0.83,1.07
2015-08-15,2015,8,15,Tamale,9.4,-0.83,1.19
2015-09-15,2015,9,15,Tamale,9.4,-0.83,1.19
2015-10-15,2015,10,15,Tamale,9.4,-0.83,1.19
2015-11-15,2015,11,15,Tamale,9.4,-0.83,1.01
2015-12-15,2015,12,15,Tamale,9.4,-0.83,0.95
2016-01-15,2016,1,15,Tamale,9.4,-0.83,0.95
2016-02-15,2016,2,15,Tamale,9.4,-0.83,0.95
2016-03-15,2016,3,15,Tamale,9.4,-0.83,0.95
2016-04-15,2016,4,15,Tamale,9.4,-0.83,0.95
2016-05-15,2016,5,15,Tamale,9.4,-0.83,0.95
2016-06-15,2016,6,15,Tamale,9.4,-0.83,0.95
2016-07-15,2016,7,15,Tamale,9.4,-0.83,0.95
2016-08-15,2016,8,15,Tamale,9.4,-0.83,1.01
2016-09-15,2016,9,15,Tamale,9.4,-0.83,0.95
2016-10-15,2016,10,15,Tamale,9.4,-0.83,0.9
2016-11-15,2016,11,15,Tamale,9.4,-0.83,0.83
2016-12-15,2016,12,15,Tamale,9.4,-0.83,0.95
2017-01-15,2017,1,15,Tamale,9.4,-0.83,0.85
2017-02-15,2017,2,15,Tamale,9.4,-0.83,0.77
2017-03-15,2017,3,15,Tamale,9.4,-0.83,0.77
2017-04-15,2017,4,15,Tamale,9.4,-0.83,0.85
2017-06-15,2017,6,15,Tamale,9.4,-0.83,0.77
