date,year,month,day,city,latitude,longitude,cedi_price,cedi_price/(KG)
2019-08-15,2019,8,15,Ejura,7.38,-1.37,4.21,4.21
2019-08-15,2019,8,15,Kumasi,6.68,-1.62,2.1,0.08
2019-08-15,2019,8,15,Kumasi,6.68,-1.62,1.42,1.42
2019-08-15,2019,8,15,Obuasi,6.2,-1.67,2.37,2.37
2019-09-15,2019,9,15,Ejura,7.38,-1.37,4.11,4.11
2019-09-15,2019,9,15,Kumasi,6.68,-1.62,2.1,0.08
2019-09-15,2019,9,15,Kumasi,6.68,-1.62,1.42,1.42
2019-09-15,2019,9,15,Obuasi,6.2,-1.67,1.86,1.86
2019-10-15,2019,10,15,Ejura,7.38,-1.37,4.1,4.1
2019-10-15,2019,10,15,Kumasi,6.68,-1.62,2.1,0.08
2019-10-15,2019,10,15,Kumasi,6.68,-1.62,1.42,1.42
2019-10-15,2019,10,15,Obuasi,6.2,-1.67,1.56,1.56
2019-11-15,2019,11,15,Ejura,7.38,-1.37,3.92,3.92
2019-11-15,2019,11,15,Kumasi,6.68,-1.62,2.1,0.08
2019-11-15,2019,11,15,Kumasi,6.68,-1.62,1.42,1.42
2019-11-15,2019,11,15,Obuasi,6.2,-1.67,1.5,1.5
2019-12-15,2019,12,15,Ejura,7.38,-1.37,4.2,4.2
2019-12-15,2019,12,15,Kumasi,6.68,-1.62,2.1,0.08
2019-12-15,2019,12,15,Kumasi,6.68,-1.62,1.42,1.42
2019-12-15,2019,12,15,Obuasi,6.2,-1.67,2.1,2.1
2020-01-15,2020,1,15,Kumasi,6.68,-1.62,2.22,0.08
2020-01-15,2020,1,15,Kumasi,6.68,-1.62,1.26,1.26
2020-01-15,2020,1,15,Obuasi,6.2,-1.67,2.91,2.91
2020-02-15,2020,2,15,Ejura,7.38,-1.37,214.01,7.93
2020-02-15,2020,2,15,Ejura,7.38,-1.37,3.07,3.07
2020-02-15,2020,2,15,Kumasi,6.68,-1.62,370.4,13.72
2020-02-15,2020,2,15,Kumasi,6.68,-1.62,6.53,6.53
2020-02-15,2020,2,15,Obuasi,6.2,-1.67,5.46,5.46
2020-03-15,2020,3,15,Ejura,7.38,-1.37,4.46,4.46
2020-03-15,2020,3,15,Kumasi,6.68,-1.62,2.38,0.09
2020-03-15,2020,3,15,Kumasi,6.68,-1.62,2.09,2.09
2020-03-15,2020,3,15,Obuasi,6.2,-1.67,3.1,3.1
2020-04-15,2020,4,15,Ejura,7.38,-1.37,54.51,2.02
2020-04-15,2020,4,15,Ejura,7.38,-1.37,6.41,6.41
2020-04-15,2020,4,15,Kumasi,6.68,-1.62,109.81,4.07
2020-04-15,2020,4,15,Kumasi,6.68,-1.62,6.11,6.11
2020-04-15,2020,4,15,Obuasi,6.2,-1.67,6.26,6.26
2020-05-15,2020,5,15,Ejura,7.38,-1.37,5.22,5.22
2020-05-15,2020,5,15,Kumasi,6.68,-1.62,279.97,10.37
2020-05-15,2020,5,15,Kumasi,6.68,-1.62,6.25,6.25
2020-05-15,2020,5,15,Obuasi,6.2,-1.67,5.02,5.02
2020-06-15,2020,6,15,Ejura,7.38,-1.37,347.2,12.86
2020-06-15,2020,6,15,Kumasi,6.68,-1.62,203.02,7.52
2020-07-15,2020,7,15,Ejura,7.38,-1.37,214.01,7.93
2020-07-15,2020,7,15,Ejura,7.38,-1.37,3.07,3.07
2020-07-15,2020,7,15,Kumasi,6.68,-1.62,370.4,13.72
2020-07-15,2020,7,15,Kumasi,6.68,-1.62,6.53,6.53
2020-07-15,2020,7,15,Obuasi,6.2,-1.67,6.01,6.01
2020-08-15,2020,8,15,Ejura,7.38,-1.37,214.01,7.93
2020-08-15,2020,8,15,Kumasi,6.68,-1.62,458.93,17.0
2020-08-15,2020,8,15,Kumasi,6.68,-1.62,8.84,8.84
2020-08-15,2020,8,15,Obuasi,6.2,-1.67,7.8,7.8
2020-09-15,2020,9,15,Kumasi,6.68,-1.62,454.08,16.82
2020-09-15,2020,9,15,Kumasi,6.68,-1.62,8.01,8.01
2020-09-15,2020,9,15,Obuasi,6.2,-1.67,10.83,10.83
2020-10-15,2020,10,15,Kumasi,6.68,-1.62,6.52,0.24
2020-10-15,2020,10,15,Kumasi,6.68,-1.62,4.29,4.29
2020-11-15,2020,11,15,Ejura,7.38,-1.37,2.4,2.4
2020-11-15,2020,11,15,Kumasi,6.68,-1.62,6.52,0.24
2020-11-15,2020,11,15,Kumasi,6.68,-1.62,4.29,4.29
2020-11-15,2020,11,15,Obuasi,6.2,-1.67,2.98,2.98
2020-12-15,2020,12,15,Kumasi,6.68,-1.62,12.25,0.45
2020-12-15,2020,12,15,Kumasi,6.68,-1.62,1.91,1.91
2020-12-15,2020,12,15,Obuasi,6.2,-1.67,2.98,2.98
2021-01-15,2021,1,15,Ejura,7.38,-1.37,2.14,2.14
2021-01-15,2021,1,15,Kumasi,6.68,-1.62,36.39,1.35
2021-01-15,2021,1,15,Kumasi,6.68,-1.62,2.34,2.34
