date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
2019-08-15,2019,8,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,4.21,4.21
2019-08-15,2019,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,27.0,2.1,0.08
2019-08-15,2019,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,1.42,1.42
2019-08-15,2019,8,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,2.37,2.37
2019-08-15,2019,8,15,BRONG AHAFO,Kintampo,KINTAMPO NORTH,8.06,-1.73,1.0,3.38,3.38
2019-08-15,2019,8,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,27.0,6.99,0.26
2019-08-15,2019,8,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,2.45,2.45
2019-08-15,2019,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,27.0,12.91,0.48
2019-08-15,2019,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,2.67,2.67
2019-08-15,2019,8,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,5.6,5.6
2019-08-15,2019,8,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,3.35,3.35
2019-08-15,2019,8,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,3.85,3.85
2019-08-15,2019,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,27.0,12.71,0.47
2019-08-15,2019,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,3.66,3.66
2019-08-15,2019,8,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,7.54,7.54
2019-08-15,2019,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,27.0,20.0,0.74
2019-08-15,2019,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,3.75,3.75
2019-08-15,2019,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,27.0,38.75,1.44
2019-08-15,2019,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,6.32,6.32
2019-08-15,2019,8,15,UPPER EAST,Garu,GARU TEMPANE,10.85,-0.18,1.0,4.72,4.72
2019-08-15,2019,8,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,1.0,5.83,5.83
2019-08-15,2019,8,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,4.13,4.13
2019-08-15,2019,8,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,27.0,31.73,1.18
2019-08-15,2019,8,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.51,3.51
2019-09-15,2019,9,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,4.11,4.11
2019-09-15,2019,9,15,ASHANTI,Kumasi,KMA,6.68,-1.62,27.0,2.1,0.08
2019-09-15,2019,9,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,1.42,1.42
2019-09-15,2019,9,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,1.86,1.86
2019-09-15,2019,9,15,BRONG AHAFO,Kintampo,KINTAMPO NORTH,8.06,-1.73,1.0,2.67,2.67
2019-09-15,2019,9,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,27.0,4.53,0.17
2019-09-15,2019,9,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,1.11,1.11
2019-09-15,2019,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,27.0,7.83,0.29
2019-09-15,2019,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,1.66,1.66
2019-09-15,2019,9,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,4.7,4.7
2019-09-15,2019,9,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,3.27,3.27
2019-09-15,2019,9,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,3.85,3.85
2019-09-15,2019,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,27.0,12.52,0.46
2019-09-15,2019,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,2.54,2.54
2019-09-15,2019,9,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,11.15,11.15
2019-09-15,2019,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,27.0,20.0,0.74
2019-09-15,2019,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,3.75,3.75
2019-09-15,2019,9,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,27.0,38.75,1.44
2019-09-15,2019,9,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,6.32,6.32
2019-09-15,2019,9,15,UPPER EAST,Garu,GARU TEMPANE,10.85,-0.18,1.0,4.72,4.72
2019-09-15,2019,9,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,1.0,3.71,3.71
2019-09-15,2019,9,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,4.64,4.64
2019-09-15,2019,9,15,VOLTA,Hohoe,HOHOE MUNICIPAL,7.15,0.47,27.0,5.85,0.22
2019-09-15,2019,9,15,VOLTA,Hohoe,HOHOE MUNICIPAL,7.15,0.47,1.0,1.27,1.27
2019-09-15,2019,9,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,27.0,23.35,0.86
2019-09-15,2019,9,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,2.48,2.48
2019-10-15,2019,10,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,4.1,4.1
2019-10-15,2019,10,15,ASHANTI,Kumasi,KMA,6.68,-1.62,27.0,2.1,0.08
