date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
2006-05-15,2006,5,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,20.25,0.2
2006-05-15,2006,5,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,17.85,0.18
2006-06-15,2006,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,26.7,0.27
2006-06-15,2006,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,17.9,0.18
2006-06-15,2006,6,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,29.73,0.3
2006-06-15,2006,6,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,17.33,0.17
2006-06-15,2006,6,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,17.67,0.18
2006-06-15,2006,6,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,19.65,0.2
2006-07-15,2006,7,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,23.93,0.24
2006-07-15,2006,7,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,14.43,0.14
2006-07-15,2006,7,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,27.85,0.28
2006-07-15,2006,7,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,15.25,0.15
2006-07-15,2006,7,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,15.5,0.16
2006-07-15,2006,7,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,18.75,0.19
2006-08-15,2006,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,25.4,0.25
2006-08-15,2006,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,13.7,0.14
2006-08-15,2006,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,22.75,0.23
2006-08-15,2006,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,11.0,0.11
2006-08-15,2006,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,15.5,0.16
2006-08-15,2006,8,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,15.15,0.15
2006-09-15,2006,9,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,14.82,0.15
2006-09-15,2006,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,13.49,0.13
2006-09-15,2006,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,18.65,0.19
2006-09-15,2006,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,13.5,0.14
2006-09-15,2006,9,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,16.88,0.17
2006-09-15,2006,9,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,14.73,0.15
2006-10-15,2006,10,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,12.5,0.12
2006-10-15,2006,10,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,11.55,0.12
2006-10-15,2006,10,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,17.75,0.18
2006-10-15,2006,10,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,12.15,0.12
2006-10-15,2006,10,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,16.0,0.16
2006-10-15,2006,10,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,14.75,0.15
2006-11-15,2006,11,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,16.74,0.17
2006-11-15,2006,11,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,11.6,0.12
2006-11-15,2006,11,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,21.08,0.21
2006-11-15,2006,11,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,14.75,0.15
2006-11-15,2006,11,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,15.13,0.15
2006-11-15,2006,11,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,14.3,0.14
2006-12-15,2006,12,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,19.6,0.2
2006-12-15,2006,12,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,13.1,0.13
2006-12-15,2006,12,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,22.0,0.22
2006-12-15,2006,12,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,16.0,0.16
2006-12-15,2006,12,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,17.0,0.17
2006-12-15,2006,12,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,16.1,0.16
2007-01-15,2007,1,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,21.17,0.21
2007-01-15,2007,1,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,17.72,0.18
2007-01-15,2007,1,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,25.0,0.25
2007-01-15,2007,1,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,16.0,0.16
2007-01-15,2007,1,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,17.33,0.17
2007-01-15,2007,1,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,16.1,0.16
2007-02-15,2007,2,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,22.53,0.23
2007-02-15,2007,2,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,16.95,0.17
2007-02-15,2007,2,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,27.9,0.28
2007-02-15,2007,2,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,17.75,0.18
2007-02-15,2007,2,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,19.25,0.19
2007-02-15,2007,2,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,17.43,0.17
2007-03-15,2007,3,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,23.4,0.23
2007-03-15,2007,3,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.35,0.2
2007-03-15,2007,3,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,28.9,0.29
2007-03-15,2007,3,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,17.0,0.17
2007-03-15,2007,3,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,20.5,0.2
2007-03-15,2007,3,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,17.9,0.18
2007-04-15,2007,4,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,27.68,0.28
2007-04-15,2007,4,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.98,0.21
2007-04-15,2007,4,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,30.38,0.3
2007-04-15,2007,4,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,18.0,0.18
2007-04-15,2007,4,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,19.0,0.19
2007-04-15,2007,4,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,17.9,0.18
2007-05-15,2007,5,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,26.93,0.27
2007-05-15,2007,5,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.95,0.21
2007-05-15,2007,5,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,32.5,0.32
2007-05-15,2007,5,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,18.0,0.18
2007-05-15,2007,5,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,19.63,0.2
2007-05-15,2007,5,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,17.9,0.18
2007-06-15,2007,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,25.6,0.26
2007-06-15,2007,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,18.1,0.18
2007-06-15,2007,6,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,33.3,0.33
2007-06-15,2007,6,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,16.5,0.16
2007-06-15,2007,6,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,18.5,0.18
2007-06-15,2007,6,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,14.3,0.14
2007-07-15,2007,7,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,27.25,0.27
2007-07-15,2007,7,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.39,0.2
2007-07-15,2007,7,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,31.7,0.32
2007-07-15,2007,7,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,19.0,0.19
2007-07-15,2007,7,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,21.5,0.22
2007-07-15,2007,7,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,19.2,0.19
2007-08-15,2007,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,27.9,0.28
2007-08-15,2007,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.0,0.2
2007-08-15,2007,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,30.95,0.31
2007-08-15,2007,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,18.0,0.18
2007-08-15,2007,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,24.0,0.24
2007-08-15,2007,8,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,19.65,0.2
2007-09-15,2007,9,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,29.3,0.29
2007-09-15,2007,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,18.28,0.18
2007-09-15,2007,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,29.75,0.3
2007-09-15,2007,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,20.0,0.2
2007-09-15,2007,9,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,27.25,0.27
2007-09-15,2007,9,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,19.64,0.2
2007-10-15,2007,10,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,21.7,0.22
2007-10-15,2007,10,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,18.85,0.19
2007-10-15,2007,10,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,23.5,0.24
2007-10-15,2007,10,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,23.5,0.24
2007-10-15,2007,10,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,28.0,0.28
2007-10-15,2007,10,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,24.11,0.24
2007-11-15,2007,11,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,26.0,0.26
2007-11-15,2007,11,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,18.2,0.18
2007-11-15,2007,11,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,32.0,0.32
2007-11-15,2007,11,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,28.0,0.28
2007-11-15,2007,11,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,36.67,0.37
2007-11-15,2007,11,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,27.38,0.27
2007-12-15,2007,12,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,23.5,0.24
2007-12-15,2007,12,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,17.69,0.18
2007-12-15,2007,12,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,31.5,0.32
2007-12-15,2007,12,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,25.75,0.26
2007-12-15,2007,12,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,28.33,0.28
2007-12-15,2007,12,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,25.0,0.25
2008-01-15,2008,1,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,25.0,0.25
2008-01-15,2008,1,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,36.0,0.36
2008-01-15,2008,1,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,19.6,0.2
2008-01-15,2008,1,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,20.83,0.21
2008-01-15,2008,1,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,42.56,0.43
2008-01-15,2008,1,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,39.6,0.4
2008-01-15,2008,1,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,29.5,0.3
2008-01-15,2008,1,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,30.75,0.31
2008-01-15,2008,1,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,38.88,0.39
2008-01-15,2008,1,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,28.0,0.28
2008-01-15,2008,1,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,31.0,0.31
2008-01-15,2008,1,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,27.68,0.28
2008-01-15,2008,1,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,28.0,0.28
2008-01-15,2008,1,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,100.0,39.0,0.39
2008-02-15,2008,2,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,27.5,0.28
2008-02-15,2008,2,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,36.0,0.36
2008-02-15,2008,2,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,22.8,0.23
2008-02-15,2008,2,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,23.27,0.23
2008-02-15,2008,2,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,40.24,0.4
2008-02-15,2008,2,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,41.75,0.42
2008-02-15,2008,2,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,35.0,0.35
2008-02-15,2008,2,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,34.25,0.34
2008-02-15,2008,2,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,37.75,0.38
2008-02-15,2008,2,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,27.0,0.27
2008-02-15,2008,2,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,33.5,0.34
2008-02-15,2008,2,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,28.57,0.29
2008-02-15,2008,2,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,28.7,0.29
2008-02-15,2008,2,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,100.0,38.25,0.38
2008-03-15,2008,3,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,33.16,0.33
2008-03-15,2008,3,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,42.0,0.42
2008-03-15,2008,3,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,29.87,0.3
2008-03-15,2008,3,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,29.72,0.3
2008-03-15,2008,3,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,42.08,0.42
2008-03-15,2008,3,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,43.67,0.44
2008-03-15,2008,3,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,33.67,0.34
2008-03-15,2008,3,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,41.67,0.42
2008-03-15,2008,3,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,43.33,0.43
2008-03-15,2008,3,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,36.0,0.36
2008-03-15,2008,3,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,38.33,0.38
2008-03-15,2008,3,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,32.73,0.33
2008-03-15,2008,3,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,34.6,0.35
2008-03-15,2008,3,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,100.0,40.67,0.41
2008-04-15,2008,4,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,39.5,0.4
2008-04-15,2008,4,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,52.13,0.52
2008-04-15,2008,4,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,35.4,0.35
2008-04-15,2008,4,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,34.73,0.35
2008-04-15,2008,4,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,48.36,0.48
2008-04-15,2008,4,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,52.75,0.53
2008-04-15,2008,4,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,38.5,0.38
2008-04-15,2008,4,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,46.5,0.46
2008-04-15,2008,4,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,47.25,0.47
2008-04-15,2008,4,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,36.0,0.36
2008-04-15,2008,4,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,39.04,0.39
2008-04-15,2008,4,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,33.55,0.34
2008-04-15,2008,4,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,39.5,0.4
2008-04-15,2008,4,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,100.0,50.25,0.5
2008-05-15,2008,5,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,52.0,0.52
2008-05-15,2008,5,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,67.5,0.68
2008-05-15,2008,5,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,43.5,0.44
2008-05-15,2008,5,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,42.6,0.43
2008-05-15,2008,5,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,57.35,0.57
2008-05-15,2008,5,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,71.5,0.72
2008-05-15,2008,5,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,52.5,0.52
2008-05-15,2008,5,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,52.0,0.52
2008-05-15,2008,5,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,61.5,0.62
2008-05-15,2008,5,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,43.5,0.44
2008-05-15,2008,5,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,50.0,0.5
2008-05-15,2008,5,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,40.2,0.4
2008-05-15,2008,5,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,54.5,0.55
2008-05-15,2008,5,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,100.0,62.25,0.62
2008-06-15,2008,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,100.0,51.3,0.51
2008-06-15,2008,6,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,100.0,69.37,0.69
2008-06-15,2008,6,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,100.0,49.0,0.49
2008-06-15,2008,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,100.0,49.21,0.49
2008-06-15,2008,6,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,100.0,70.14,0.7
2008-06-15,2008,6,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,100.0,76.0,0.76
2008-06-15,2008,6,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,100.0,55.5,0.56
2008-06-15,2008,6,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,100.0,62.25,0.62
2008-06-15,2008,6,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,100.0,68.75,0.69
2008-06-15,2008,6,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,100.0,47.75,0.48
2008-06-15,2008,6,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,100.0,54.0,0.54
2008-06-15,2008,6,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,100.0,46.43,0.46
2008-06-15,2008,6,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,100.0,60.25,0.6
