date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
2008-10-15,2008,10,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.38,3.38
2008-11-15,2008,11,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.4,2.4
2008-11-15,2008,11,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,3.0,3.0
2008-11-15,2008,11,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,2.2,2.2
2008-11-15,2008,11,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,3.0,3.0
2008-11-15,2008,11,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,3.8,3.8
2008-11-15,2008,11,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,2.6,2.6
2008-11-15,2008,11,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,3.0,3.0
2008-11-15,2008,11,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,3.2,3.2
2008-11-15,2008,11,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,4.0,4.0
2008-11-15,2008,11,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,7.2,7.2
2008-11-15,2008,11,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,2.9,2.9
2008-11-15,2008,11,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,2.8,2.8
2008-12-15,2008,12,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.3,2.3
2008-12-15,2008,12,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,2.5,2.5
2008-12-15,2008,12,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,2.0,2.0
2008-12-15,2008,12,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,1.63,1.63
2008-12-15,2008,12,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,4.13,4.13
2008-12-15,2008,12,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,2.73,2.73
2008-12-15,2008,12,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,2.95,2.95
2008-12-15,2008,12,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,3.25,3.25
2008-12-15,2008,12,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,5.0,5.0
2008-12-15,2008,12,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,6.75,6.75
2008-12-15,2008,12,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,7.0,7.0
2008-12-15,2008,12,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.0,3.0
2008-12-15,2008,12,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.25,3.25
2009-01-15,2009,1,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.38,2.38
2009-01-15,2009,1,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,4.2,4.2
2009-01-15,2009,1,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,1.96,1.96
2009-01-15,2009,1,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,1.44,1.44
2009-01-15,2009,1,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,4.4,4.4
2009-01-15,2009,1,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,2.8,2.8
2009-01-15,2009,1,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,2.82,2.82
2009-01-15,2009,1,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,4.2,4.2
2009-01-15,2009,1,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,4.2,4.2
2009-01-15,2009,1,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,7.2,7.2
2009-01-15,2009,1,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,9.0,9.0
2009-01-15,2009,1,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.2,3.2
2009-01-15,2009,1,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.0,3.0
2009-02-15,2009,2,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,2.88,2.88
2009-02-15,2009,2,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.38,2.38
2009-02-15,2009,2,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,4.5,4.5
2009-02-15,2009,2,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,1.73,1.73
2009-02-15,2009,2,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,1.5,1.5
2009-02-15,2009,2,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,4.5,4.5
2009-02-15,2009,2,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,2.6,2.6
2009-02-15,2009,2,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,3.25,3.25
2009-02-15,2009,2,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,3.5,3.5
2009-02-15,2009,2,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,3.5,3.5
2009-02-15,2009,2,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,7.5,7.5
2009-02-15,2009,2,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,9.0,9.0
