date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
15/08/2019,2019,8,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1,1.75,1.75
15/08/2019,2019,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1,1.23,1.23
15/08/2019,2019,8,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1,1.2,1.2
15/08/2019,2019,8,15,BRONG AHAFO,Kintampo,KINTAMPO NORTH,8.06,-1.73,1,1.64,1.64
15/08/2019,2019,8,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1,0.85,0.85
15/08/2019,2019,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1,1.34,1.34
15/08/2019,2019,8,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1,2.89,2.89
15/08/2019,2019,8,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1,1.23,1.23
15/08/2019,2019,8,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1,0.43,0.43
15/08/2019,2019,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1,1.8,1.8
15/08/2019,2019,8,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1,1.85,1.85
15/08/2019,2019,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1,1.9,1.9
15/08/2019,2019,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1,3.14,3.14
15/08/2019,2019,8,15,UPPER EAST,Garu,GARU TEMPANE,10.85,-0.18,1,1.7,1.7
15/08/2019,2019,8,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,1,1.31,1.31
15/08/2019,2019,8,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1,1.18,1.18
