date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2019-08-15,2019,8,15,Accra,5.55,-0.22,0.47
2019-08-15,2019,8,15,Accra,5.55,-0.22,3.66
2019-08-15,2019,8,15,Tema,5.62,-0.02,7.54
2019-09-15,2019,9,15,Accra,5.55,-0.22,0.46
2019-09-15,2019,9,15,Accra,5.55,-0.22,2.54
2019-09-15,2019,9,15,Tema,5.62,-0.02,11.15
2019-10-15,2019,10,15,Accra,5.55,-0.22,0.46
2019-10-15,2019,10,15,Accra,5.55,-0.22,2.42
2019-10-15,2019,10,15,Tema,5.62,-0.02,11.67
2019-11-15,2019,11,15,Accra,5.55,-0.22,0.46
2019-11-15,2019,11,15,Accra,5.55,-0.22,2.11
2019-11-15,2019,11,15,Tema,5.62,-0.02,10.28
2019-12-15,2019,12,15,Accra,5.55,-0.22,0.46
2019-12-15,2019,12,15,Accra,5.55,-0.22,2.11
2019-12-15,2019,12,15,Tema,5.62,-0.02,4.21
2020-01-15,2020,1,15,Accra,5.55,-0.22,0.46
2020-01-15,2020,1,15,Accra,5.55,-0.22,2.11
2020-01-15,2020,1,15,Tema,5.62,-0.02,3.34
2020-02-15,2020,2,15,Accra,5.55,-0.22,7.29
2020-02-15,2020,2,15,Accra,5.55,-0.22,2.93
2020-02-15,2020,2,15,Tema,5.62,-0.02,13.99
2020-02-15,2020,2,15,Tema,5.62,-0.02,13.06
2020-03-15,2020,3,15,Accra,5.55,-0.22,0.46
2020-03-15,2020,3,15,Accra,5.55,-0.22,2.68
2020-03-15,2020,3,15,Tema,5.62,-0.02,5.45
2020-04-15,2020,4,15,Accra,5.55,-0.22,3.75
2020-04-15,2020,4,15,Accra,5.55,-0.22,7.3
2020-04-15,2020,4,15,Tema,5.62,-0.02,13.06
2020-05-15,2020,5,15,Accra,5.55,-0.22,10.86
2020-05-15,2020,5,15,Accra,5.55,-0.22,7.06
2020-05-15,2020,5,15,Tema,5.62,-0.02,12.32
2020-05-15,2020,5,15,Tema,5.62,-0.02,10.66
2020-06-15,2020,6,15,Accra,5.55,-0.22,6.03
2020-06-15,2020,6,15,Tema,5.62,-0.02,10.43
2020-07-15,2020,7,15,Accra,5.55,-0.22,7.29
2020-07-15,2020,7,15,Accra,5.55,-0.22,3.19
2020-07-15,2020,7,15,Tema,5.62,-0.02,13.99
2020-07-15,2020,7,15,Tema,5.62,-0.02,13.06
2020-08-15,2020,8,15,Accra,5.55,-0.22,7.41
2020-08-15,2020,8,15,Accra,5.55,-0.22,3.51
2020-08-15,2020,8,15,Tema,5.62,-0.02,19.88
2020-08-15,2020,8,15,Tema,5.62,-0.02,11.67
2020-09-15,2020,9,15,Accra,5.55,-0.22,15.41
2020-09-15,2020,9,15,Accra,5.55,-0.22,5.85
2020-09-15,2020,9,15,Tema,5.62,-0.02,22.97
2020-09-15,2020,9,15,Tema,5.62,-0.02,9.14
2020-10-15,2020,10,15,Accra,5.55,-0.22,0.46
2020-10-15,2020,10,15,Accra,5.55,-0.22,4.5
2020-10-15,2020,10,15,Tema,5.62,-0.02,11.2
2020-11-15,2020,11,15,Accra,5.55,-0.22,0.41
2020-11-15,2020,11,15,Accra,5.55,-0.22,4.04
2020-11-15,2020,11,15,Tema,5.62,-0.02,5.53
2020-12-15,2020,12,15,Accra,5.55,-0.22,0.52
2020-12-15,2020,12,15,Accra,5.55,-0.22,4.03
2020-12-15,2020,12,15,Tema,5.62,-0.02,7.33
2021-01-15,2021,1,15,Accra,5.55,-0.22,1.12
2021-01-15,2021,1,15,Accra,5.55,-0.22,3.08
2021-01-15,2021,1,15,Tema,5.62,-0.02,2.2
2021-01-15,2021,1,15,Tema,5.62,-0.02,7.48
2021-02-15,2021,2,15,Accra,5.55,-0.22,1.98
2021-02-15,2021,2,15,Accra,5.55,-0.22,2.34
2021-02-15,2021,2,15,Tema,5.62,-0.02,14.42
2021-02-15,2021,2,15,Tema,5.62,-0.02,8.1
2021-03-15,2021,3,15,Accra,5.55,-0.22,6.89
2021-03-15,2021,3,15,Accra,5.55,-0.22,2.38
2021-03-15,2021,3,15,Tema,5.62,-0.02,10.56
2021-03-15,2021,3,15,Tema,5.62,-0.02,10.0
2021-04-15,2021,4,15,Accra,5.55,-0.22,6.89
2021-04-15,2021,4,15,Accra,5.55,-0.22,5.49
2021-04-15,2021,4,15,Tema,5.62,-0.02,10.44
2021-04-15,2021,4,15,Tema,5.62,-0.02,15.28
2021-05-15,2021,5,15,Accra,5.55,-0.22,6.89
2021-05-15,2021,5,15,Accra,5.55,-0.22,2.02
2021-06-15,2021,6,15,Accra,5.55,-0.22,6.89
2021-06-15,2021,6,15,Accra,5.55,-0.22,3.99
2021-06-15,2021,6,15,Tema,5.62,-0.02,13.67
2021-06-15,2021,6,15,Tema,5.62,-0.02,20.74
2021-07-15,2021,7,15,Accra,5.55,-0.22,6.46
2021-07-15,2021,7,15,Accra,5.55,-0.22,2.48
2021-07-15,2021,7,15,Tema,5.62,-0.02,12.83
2021-07-15,2021,7,15,Tema,5.62,-0.02,5.28
2021-08-15,2021,8,15,Accra,5.55,-0.22,6.46
2021-08-15,2021,8,15,Accra,5.55,-0.22,2.5
2021-08-15,2021,8,15,Tema,5.62,-0.02,13.03
2021-08-15,2021,8,15,Tema,5.62,-0.02,5.15
2021-09-15,2021,9,15,Accra,5.55,-0.22,6.46
2021-09-15,2021,9,15,Accra,5.55,-0.22,3.26
2021-09-15,2021,9,15,Tema,5.62,-0.02,12.83
2021-09-15,2021,9,15,Tema,5.62,-0.02,3.42
2021-10-15,2021,10,15,Accra,5.55,-0.22,5.45
2021-10-15,2021,10,15,Accra,5.55,-0.22,2.79
2021-10-15,2021,10,15,Tema,5.62,-0.02,24.55
2021-10-15,2021,10,15,Tema,5.62,-0.02,7.03
2021-11-15,2021,11,15,Accra,5.55,-0.22,5.45
2021-11-15,2021,11,15,Accra,5.55,-0.22,2.57
2021-11-15,2021,11,15,Tema,5.62,-0.02,14.13
2021-11-15,2021,11,15,Tema,5.62,-0.02,7.01
2021-12-15,2021,12,15,Accra,5.55,-0.22,5.8
2021-12-15,2021,12,15,Accra,5.55,-0.22,2.55
2021-12-15,2021,12,15,Tema,5.62,-0.02,19.75
2021-12-15,2021,12,15,Tema,5.62,-0.02,5.66
2022-01-15,2022,1,15,Accra,5.55,-0.22,5.8
2022-01-15,2022,1,15,Accra,5.55,-0.22,2.3
