date,year,month,day,city,latitude,longitude,cedi_price,cedi_price/(KG)
2008-01-15,2008,1,15,Sekondi/Takoradi,4.93,-1.7,17.25,0.19
2008-02-15,2008,2,15,Sekondi/Takoradi,4.93,-1.7,16.25,0.18
2008-03-15,2008,3,15,Sekondi/Takoradi,4.93,-1.7,17.33,0.19
2008-04-15,2008,4,15,Sekondi/Takoradi,4.93,-1.7,20.5,0.23
2008-05-15,2008,5,15,Sekondi/Takoradi,4.93,-1.7,28.25,0.31
2008-06-15,2008,6,15,Sekondi/Takoradi,4.93,-1.7,29.0,0.32
2008-07-15,2008,7,15,Sekondi/Takoradi,4.93,-1.7,29.3,0.32
2008-08-15,2008,8,15,Sekondi/Takoradi,4.93,-1.7,27.5,0.3
2008-09-15,2008,9,15,Sekondi/Takoradi,4.93,-1.7,22.75,0.25
2008-10-15,2008,10,15,Sekondi/Takoradi,4.93,-1.7,27.25,0.3
2008-11-15,2008,11,15,Sekondi/Takoradi,4.93,-1.7,28.6,0.31
2008-12-15,2008,12,15,Sekondi/Takoradi,4.93,-1.7,24.25,0.27
2009-01-15,2009,1,15,Sekondi/Takoradi,4.93,-1.7,23.2,0.25
2009-02-15,2009,2,15,Sekondi/Takoradi,4.93,-1.7,23.5,0.26
2009-03-15,2009,3,15,Sekondi/Takoradi,4.93,-1.7,23.5,0.26
2009-04-15,2009,4,15,Sekondi/Takoradi,4.93,-1.7,27.0,0.3
2009-05-15,2009,5,15,Sekondi/Takoradi,4.93,-1.7,28.8,0.32
2009-06-15,2009,6,15,Sekondi/Takoradi,4.93,-1.7,27.3,0.3
2009-07-15,2009,7,15,Sekondi/Takoradi,4.93,-1.7,33.0,0.36
2009-08-15,2009,8,15,Sekondi/Takoradi,4.93,-1.7,22.2,0.24
2009-09-15,2009,9,15,Sekondi/Takoradi,4.93,-1.7,23.25,0.26
2009-10-15,2009,10,15,Sekondi/Takoradi,4.93,-1.7,33.0,0.36
2009-11-15,2009,11,15,Sekondi/Takoradi,4.93,-1.7,23.75,0.26
2009-12-15,2009,12,15,Sekondi/Takoradi,4.93,-1.7,23.75,0.26
2010-01-15,2010,1,15,Sekondi/Takoradi,4.93,-1.7,18.8,0.21
2010-02-15,2010,2,15,Sekondi/Takoradi,4.93,-1.7,23.25,0.26
2010-03-15,2010,3,15,Sekondi/Takoradi,4.93,-1.7,33.0,0.36
2010-04-15,2010,4,15,Sekondi/Takoradi,4.93,-1.7,36.5,0.4
2010-05-15,2010,5,15,Sekondi/Takoradi,4.93,-1.7,30.8,0.34
2010-06-15,2010,6,15,Sekondi/Takoradi,4.93,-1.7,34.0,0.37
2010-07-15,2010,7,15,Sekondi/Takoradi,4.93,-1.7,36.6,0.4
2010-08-15,2010,8,15,Sekondi/Takoradi,4.93,-1.7,27.25,0.3
2010-09-15,2010,9,15,Sekondi/Takoradi,4.93,-1.7,25.75,0.28
2010-10-15,2010,10,15,Sekondi/Takoradi,4.93,-1.7,27.0,0.3
2010-11-15,2010,11,15,Sekondi/Takoradi,4.93,-1.7,22.5,0.25
2011-01-15,2011,1,15,Sekondi/Takoradi,4.93,-1.7,24.33,0.27
2011-02-15,2011,2,15,Sekondi/Takoradi,4.93,-1.7,24.4,0.27
2011-03-15,2011,3,15,Sekondi/Takoradi,4.93,-1.7,30.25,0.33
2011-04-15,2011,4,15,Sekondi/Takoradi,4.93,-1.7,28.75,0.32
2011-05-15,2011,5,15,Sekondi/Takoradi,4.93,-1.7,28.0,0.31
2011-06-15,2011,6,15,Sekondi/Takoradi,4.93,-1.7,30.5,0.34
2011-07-15,2011,7,15,Sekondi/Takoradi,4.93,-1.7,26.5,0.29
2011-08-15,2011,8,15,Sekondi/Takoradi,4.93,-1.7,27.0,0.3
2011-09-15,2011,9,15,Sekondi/Takoradi,4.93,-1.7,27.0,0.3
2011-10-15,2011,10,15,Sekondi/Takoradi,4.93,-1.7,28.25,0.31
2011-11-15,2011,11,15,Sekondi/Takoradi,4.93,-1.7,30.0,0.33
2011-12-15,2011,12,15,Sekondi/Takoradi,4.93,-1.7,27.6,0.3
2012-01-15,2012,1,15,Sekondi/Takoradi,4.93,-1.7,31.75,0.35
2012-02-15,2012,2,15,Sekondi/Takoradi,4.93,-1.7,36.75,0.4
2012-03-15,2012,3,15,Sekondi/Takoradi,4.93,-1.7,44.0,0.48
2012-04-15,2012,4,15,Sekondi/Takoradi,4.93,-1.7,48.75,0.54
2012-05-15,2012,5,15,Sekondi/Takoradi,4.93,-1.7,56.25,0.62
2012-06-15,2012,6,15,Sekondi/Takoradi,4.93,-1.7,49.0,0.54
2012-07-15,2012,7,15,Sekondi/Takoradi,4.93,-1.7,58.75,0.65
2012-08-15,2012,8,15,Sekondi/Takoradi,4.93,-1.7,60.0,0.66
2012-09-15,2012,9,15,Sekondi/Takoradi,4.93,-1.7,62.5,0.69
2012-10-15,2012,10,15,Sekondi/Takoradi,4.93,-1.7,68.75,0.76
2012-11-15,2012,11,15,Sekondi/Takoradi,4.93,-1.7,62.5,0.69
2012-12-15,2012,12,15,Sekondi/Takoradi,4.93,-1.7,68.0,0.75
2013-01-15,2013,1,15,Sekondi/Takoradi,4.93,-1.7,83.75,0.92
2013-02-15,2013,2,15,Sekondi/Takoradi,4.93,-1.7,81.25,0.89
2013-03-15,2013,3,15,Sekondi/Takoradi,4.93,-1.7,86.25,0.95
2013-04-15,2013,4,15,Sekondi/Takoradi,4.93,-1.7,89.0,0.98
2013-05-15,2013,5,15,Sekondi/Takoradi,4.93,-1.7,87.5,0.96
2013-06-15,2013,6,15,Sekondi/Takoradi,4.93,-1.7,79.0,0.87
2013-07-15,2013,7,15,Sekondi/Takoradi,4.93,-1.7,71.25,0.78
2013-08-15,2013,8,15,Sekondi/Takoradi,4.93,-1.7,64.0,0.7
2013-09-15,2013,9,15,Sekondi/Takoradi,4.93,-1.7,60.0,0.66
2013-10-15,2013,10,15,Sekondi/Takoradi,4.93,-1.7,62.5,0.69
2013-11-15,2013,11,15,Sekondi/Takoradi,4.93,-1.7,70.0,0.77
2013-12-15,2013,12,15,Sekondi/Takoradi,4.93,-1.7,70.0,0.77
2014-01-15,2014,1,15,Sekondi/Takoradi,4.93,-1.7,74.0,0.81
2014-02-15,2014,2,15,Sekondi/Takoradi,4.93,-1.7,71.25,0.78
2014-03-15,2014,3,15,Sekondi/Takoradi,4.93,-1.7,70.0,0.77
2014-04-15,2014,4,15,Sekondi/Takoradi,4.93,-1.7,61.25,0.67
2014-05-15,2014,5,15,Sekondi/Takoradi,4.93,-1.7,66.0,0.73
2014-06-15,2014,6,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2014-07-15,2014,7,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2014-08-15,2014,8,15,Sekondi/Takoradi,4.93,-1.7,63.75,0.7
2014-09-15,2014,9,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2014-10-15,2014,10,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2014-11-15,2014,11,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2014-12-15,2014,12,15,Sekondi/Takoradi,4.93,-1.7,65.0,0.71
2015-01-15,2015,1,15,Sekondi/Takoradi,4.93,-1.7,68.0,0.75
2015-02-15,2015,2,15,Sekondi/Takoradi,4.93,-1.7,70.0,0.77
2015-03-15,2015,3,15,Sekondi/Takoradi,4.93,-1.7,70.0,0.77
2015-04-15,2015,4,15,Sekondi/Takoradi,4.93,-1.7,63.75,0.7
2015-05-15,2015,5,15,Sekondi/Takoradi,4.93,-1.7,75.0,0.82
2015-06-15,2015,6,15,Sekondi/Takoradi,4.93,-1.7,76.25,0.84
2015-07-15,2015,7,15,Sekondi/Takoradi,4.93,-1.7,76.25,0.84
2015-10-15,2015,10,15,Sekondi/Takoradi,4.93,-1.7,72.8,0.8
2015-11-15,2015,11,15,Sekondi/Takoradi,4.93,-1.7,77.5,0.85
2015-12-15,2015,12,15,Sekondi/Takoradi,4.93,-1.7,85.0,0.93
2016-01-15,2016,1,15,Sekondi/Takoradi,4.93,-1.7,88.0,0.97
2016-02-15,2016,2,15,Sekondi/Takoradi,4.93,-1.7,90.0,0.99
2016-03-15,2016,3,15,Sekondi/Takoradi,4.93,-1.7,90.0,0.99
2016-04-15,2016,4,15,Sekondi/Takoradi,4.93,-1.7,90.0,0.99
2016-05-15,2016,5,15,Sekondi/Takoradi,4.93,-1.7,145.0,1.59
2016-06-15,2016,6,15,Sekondi/Takoradi,4.93,-1.7,150.0,1.65
2016-07-15,2016,7,15,Sekondi/Takoradi,4.93,-1.7,126.0,1.38
2016-08-15,2016,8,15,Sekondi/Takoradi,4.93,-1.7,110.0,1.21
2016-09-15,2016,9,15,Sekondi/Takoradi,4.93,-1.7,125.0,1.37
2016-10-15,2016,10,15,Sekondi/Takoradi,4.93,-1.7,100.0,1.1
2016-11-15,2016,11,15,Sekondi/Takoradi,4.93,-1.7,100.0,1.1
2016-12-15,2016,12,15,Sekondi/Takoradi,4.93,-1.7,95.0,1.04
2017-01-15,2017,1,15,Sekondi/Takoradi,4.93,-1.7,85.0,0.93
2017-06-15,2017,6,15,Sekondi/Takoradi,4.93,-1.7,110.0,1.21
2017-07-15,2017,7,15,Sekondi/Takoradi,4.93,-1.7,120.0,1.32
2017-09-15,2017,9,15,Sekondi/Takoradi,4.93,-1.7,179.0,1.97
2017-10-15,2017,10,15,Sekondi/Takoradi,4.93,-1.7,247.89,2.72
2017-11-15,2017,11,15,Sekondi/Takoradi,4.93,-1.7,88.0,0.97
2018-10-15,2018,10,15,Sekondi/Takoradi,4.93,-1.7,58.5,0.64
2019-01-15,2019,1,15,Sekondi/Takoradi,4.93,-1.7,141.96,1.56
2019-05-15,2019,5,15,Sekondi/Takoradi,4.93,-1.7,112.0,1.23
2019-06-15,2019,6,15,Sekondi/Takoradi,4.93,-1.7,247.28,2.72
2019-07-15,2019,7,15,Sekondi/Takoradi,4.93,-1.7,110.78,1.22
2019-11-15,2019,11,15,Sekondi/Takoradi,4.93,-1.7,109.19,1.2
2019-08-15,2019,8,15,Sekondi/Takoradi,4.93,-1.7,1130.4,12.42
2019-09-15,2019,9,15,Sekondi/Takoradi,4.93,-1.7,581.14,6.39
2019-10-15,2019,10,15,Sekondi/Takoradi,4.93,-1.7,493.08,5.42
2019-12-15,2019,12,15,Sekondi/Takoradi,4.93,-1.7,703.39,7.73
2020-01-15,2020,1,15,Sekondi/Takoradi,4.93,-1.7,388.48,4.27
2020-02-15,2020,2,15,Sekondi/Takoradi,4.93,-1.7,183.55,2.02
2020-03-15,2020,3,15,Sekondi/Takoradi,4.93,-1.7,537.9,5.91
2019-08-15,2019,8,15,Sekondi/Takoradi,4.93,-1.7,8.88,8.88
2019-09-15,2019,9,15,Sekondi/Takoradi,4.93,-1.7,8.05,8.05
2019-10-15,2019,10,15,Sekondi/Takoradi,4.93,-1.7,6.33,6.33
2019-11-15,2019,11,15,Sekondi/Takoradi,4.93,-1.7,6.32,6.32
2019-12-15,2019,12,15,Sekondi/Takoradi,4.93,-1.7,6.94,6.94
2020-01-15,2020,1,15,Sekondi/Takoradi,4.93,-1.7,4.81,4.81
2020-02-15,2020,2,15,Sekondi/Takoradi,4.93,-1.7,3.35,3.35
2020-03-15,2020,3,15,Sekondi/Takoradi,4.93,-1.7,4.49,4.49
2020-04-15,2020,4,15,Sekondi/Takoradi,4.93,-1.7,104.93,1.15
2020-04-15,2020,4,15,Sekondi/Takoradi,4.93,-1.7,2.03,2.03
2020-05-15,2020,5,15,Sekondi/Takoradi,4.93,-1.7,309.44,3.4
2020-05-15,2020,5,15,Sekondi/Takoradi,4.93,-1.7,1.92,1.92
2020-06-15,2020,6,15,Sekondi/Takoradi,4.93,-1.7,371.48,4.08
2020-07-15,2020,7,15,Sekondi/Takoradi,4.93,-1.7,222.76,2.45
2020-07-15,2020,7,15,Sekondi/Takoradi,4.93,-1.7,1.55,1.55
2020-08-15,2020,8,15,Sekondi/Takoradi,4.93,-1.7,235.02,2.58
2020-08-15,2020,8,15,Sekondi/Takoradi,4.93,-1.7,1.87,1.87
2020-09-15,2020,9,15,Sekondi/Takoradi,4.93,-1.7,152.23,1.67
2020-09-15,2020,9,15,Sekondi/Takoradi,4.93,-1.7,2.08,2.08
2020-10-15,2020,10,15,Sekondi/Takoradi,4.93,-1.7,480.43,5.28
2020-10-15,2020,10,15,Sekondi/Takoradi,4.93,-1.7,3.42,3.42
2020-11-15,2020,11,15,Sekondi/Takoradi,4.93,-1.7,480.43,5.28
2020-11-15,2020,11,15,Sekondi/Takoradi,4.93,-1.7,3.42,3.42
2020-12-15,2020,12,15,Sekondi/Takoradi,4.93,-1.7,940.04,10.33
2020-12-15,2020,12,15,Sekondi/Takoradi,4.93,-1.7,4.28,4.28
2021-01-15,2021,1,15,Sekondi/Takoradi,4.93,-1.7,374.36,4.11
2021-01-15,2021,1,15,Sekondi/Takoradi,4.93,-1.7,2.73,2.73
2021-02-15,2021,2,15,Sekondi/Takoradi,4.93,-1.7,138.43,1.52
2021-03-15,2021,3,15,Sekondi/Takoradi,4.93,-1.7,126.02,1.38
