date,year,month,day,city,latitude,longitude,cedi_price,cedi_price/(KG)
2006-01-15,2006,1,15,Wa,10.05,-2.48,49.0,0.2
2006-02-15,2006,2,15,Wa,10.05,-2.48,49.0,0.2
2006-03-15,2006,3,15,Wa,10.05,-2.48,61.33,0.25
2006-04-15,2006,4,15,Wa,10.05,-2.48,82.5,0.33
2006-05-15,2006,5,15,Wa,10.05,-2.48,84.0,0.34
2006-06-15,2006,6,15,Wa,10.05,-2.48,90.0,0.36
2006-07-15,2006,7,15,Wa,10.05,-2.48,90.0,0.36
2006-08-15,2006,8,15,Wa,10.05,-2.48,71.0,0.28
2006-09-15,2006,9,15,Wa,10.05,-2.48,31.0,0.12
2006-10-15,2006,10,15,Wa,10.05,-2.48,37.0,0.15
2006-11-15,2006,11,15,Wa,10.05,-2.48,49.0,0.2
2006-12-15,2006,12,15,Wa,10.05,-2.48,49.0,0.2
2007-01-15,2007,1,15,Wa,10.05,-2.48,59.67,0.24
2007-02-15,2007,2,15,Wa,10.05,-2.48,49.0,0.2
2007-03-15,2007,3,15,Wa,10.05,-2.48,50.0,0.2
2007-04-15,2007,4,15,Wa,10.05,-2.48,69.0,0.28
2007-05-15,2007,5,15,Wa,10.05,-2.48,99.0,0.4
2007-06-15,2007,6,15,Wa,10.05,-2.48,190.0,0.76
2007-07-15,2007,7,15,Wa,10.05,-2.48,90.0,0.36
2007-08-15,2007,8,15,Wa,10.05,-2.48,74.0,0.3
2007-09-15,2007,9,15,Wa,10.05,-2.48,53.39,0.21
2007-10-15,2007,10,15,Wa,10.05,-2.48,66.0,0.26
2007-11-15,2007,11,15,Wa,10.05,-2.48,63.67,0.25
2007-12-15,2007,12,15,Wa,10.05,-2.48,67.17,0.27
2008-01-15,2008,1,15,Wa,10.05,-2.48,82.0,0.82
2008-02-15,2008,2,15,Wa,10.05,-2.48,66.75,0.67
2008-03-15,2008,3,15,Wa,10.05,-2.48,66.67,0.67
2008-04-15,2008,4,15,Wa,10.05,-2.48,90.9,0.91
2008-05-15,2008,5,15,Wa,10.05,-2.48,117.25,1.17
2008-06-15,2008,6,15,Wa,10.05,-2.48,155.0,1.55
2008-07-15,2008,7,15,Wa,10.05,-2.48,17.0,0.17
2008-08-15,2008,8,15,Wa,10.05,-2.48,133.3,1.33
2008-09-15,2008,9,15,Wa,10.05,-2.48,75.0,0.75
2008-10-15,2008,10,15,Wa,10.05,-2.48,62.5,0.62
2008-11-15,2008,11,15,Wa,10.05,-2.48,76.0,0.76
2008-12-15,2008,12,15,Wa,10.05,-2.48,83.0,0.83
2009-01-15,2009,1,15,Wa,10.05,-2.48,99.0,0.99
2009-02-15,2009,2,15,Wa,10.05,-2.48,99.0,0.99
2009-03-15,2009,3,15,Wa,10.05,-2.48,99.0,0.99
2009-04-15,2009,4,15,Wa,10.05,-2.48,109.5,1.1
2009-05-15,2009,5,15,Wa,10.05,-2.48,129.0,1.29
2009-06-15,2009,6,15,Wa,10.05,-2.48,145.0,1.45
2009-07-15,2009,7,15,Wa,10.05,-2.48,140.0,1.4
2009-08-15,2009,8,15,Wa,10.05,-2.48,66.35,0.66
2009-09-15,2009,9,15,Wa,10.05,-2.48,53.7,0.54
2009-10-15,2009,10,15,Wa,10.05,-2.48,99.0,0.99
2009-11-15,2009,11,15,Wa,10.05,-2.48,99.0,0.99
2009-12-15,2009,12,15,Wa,10.05,-2.48,99.0,0.99
2010-01-15,2010,1,15,Wa,10.05,-2.48,109.0,1.09
2010-02-15,2010,2,15,Wa,10.05,-2.48,107.25,1.07
2010-03-15,2010,3,15,Wa,10.05,-2.48,109.5,1.1
2010-04-15,2010,4,15,Wa,10.05,-2.48,104.25,1.04
2010-05-15,2010,5,15,Wa,10.05,-2.48,132.0,1.32
2010-06-15,2010,6,15,Wa,10.05,-2.48,150.0,1.5
2010-07-15,2010,7,15,Wa,10.05,-2.48,220.0,2.2
2010-08-15,2010,8,15,Wa,10.05,-2.48,125.0,1.25
2010-09-15,2010,9,15,Wa,10.05,-2.48,75.0,0.75
2010-10-15,2010,10,15,Wa,10.05,-2.48,86.75,0.87
2010-11-15,2010,11,15,Wa,10.05,-2.48,76.25,0.76
2010-12-15,2010,12,15,Wa,10.05,-2.48,90.0,0.36
2011-01-15,2011,1,15,Wa,10.05,-2.48,78.0,0.78
2011-02-15,2011,2,15,Wa,10.05,-2.48,81.4,0.81
2011-03-15,2011,3,15,Wa,10.05,-2.48,140.0,1.4
2011-04-15,2011,4,15,Wa,10.05,-2.48,129.75,1.3
2011-05-15,2011,5,15,Wa,10.05,-2.48,140.0,1.4
2011-06-15,2011,6,15,Wa,10.05,-2.48,146.67,1.47
2011-07-15,2011,7,15,Wa,10.05,-2.48,253.33,2.53
2011-08-15,2011,8,15,Wa,10.05,-2.48,163.33,1.63
2011-09-15,2011,9,15,Wa,10.05,-2.48,81.5,0.82
2011-10-15,2011,10,15,Wa,10.05,-2.48,90.0,0.9
2011-11-15,2011,11,15,Wa,10.05,-2.48,90.0,0.9
2011-12-15,2011,12,15,Wa,10.05,-2.48,110.0,1.1
2012-01-15,2012,1,15,Wa,10.05,-2.48,150.0,1.5
2012-02-15,2012,2,15,Wa,10.05,-2.48,152.5,1.52
2012-03-15,2012,3,15,Wa,10.05,-2.48,170.0,1.7
2012-04-15,2012,4,15,Wa,10.05,-2.48,160.0,1.6
2012-05-15,2012,5,15,Wa,10.05,-2.48,120.0,1.2
2012-07-15,2012,7,15,Wa,10.05,-2.48,45.0,0.45
2012-09-15,2012,9,15,Wa,10.05,-2.48,95.0,0.95
2012-10-15,2012,10,15,Wa,10.05,-2.48,112.5,1.12
2012-11-15,2012,11,15,Wa,10.05,-2.48,125.0,1.25
2012-12-15,2012,12,15,Wa,10.05,-2.48,160.0,1.6
2013-01-15,2013,1,15,Wa,10.05,-2.48,182.5,1.82
2013-02-15,2013,2,15,Wa,10.05,-2.48,190.0,1.9
2013-03-15,2013,3,15,Wa,10.05,-2.48,190.0,1.9
2013-04-15,2013,4,15,Wa,10.05,-2.48,190.0,1.9
2013-05-15,2013,5,15,Wa,10.05,-2.48,190.0,1.9
2013-06-15,2013,6,15,Wa,10.05,-2.48,234.0,2.34
2013-07-15,2013,7,15,Wa,10.05,-2.48,300.0,3.0
2013-08-15,2013,8,15,Wa,10.05,-2.48,190.0,1.9
2013-09-15,2013,9,15,Wa,10.05,-2.48,165.0,1.65
2013-10-15,2013,10,15,Wa,10.05,-2.48,145.0,1.45
2013-11-15,2013,11,15,Wa,10.05,-2.48,185.0,1.85
2013-12-15,2013,12,15,Wa,10.05,-2.48,175.0,1.75
2014-01-15,2014,1,15,Wa,10.05,-2.48,160.0,1.6
2014-02-15,2014,2,15,Wa,10.05,-2.48,182.5,1.82
2014-03-15,2014,3,15,Wa,10.05,-2.48,232.0,2.32
2014-04-15,2014,4,15,Wa,10.05,-2.48,220.0,2.2
2014-05-15,2014,5,15,Wa,10.05,-2.48,220.0,2.2
2014-06-15,2014,6,15,Wa,10.05,-2.48,220.0,2.2
2014-07-15,2014,7,15,Wa,10.05,-2.48,220.0,2.2
2014-08-15,2014,8,15,Wa,10.05,-2.48,220.0,2.2
2014-09-15,2014,9,15,Wa,10.05,-2.48,220.0,2.2
2014-10-15,2014,10,15,Wa,10.05,-2.48,220.0,2.2
2014-11-15,2014,11,15,Wa,10.05,-2.48,220.0,2.2
2014-12-15,2014,12,15,Wa,10.05,-2.48,220.0,2.2
2015-01-15,2015,1,15,Wa,10.05,-2.48,220.0,2.2
2015-02-15,2015,2,15,Wa,10.05,-2.48,220.0,2.2
2015-03-15,2015,3,15,Wa,10.05,-2.48,220.0,2.2
2015-04-15,2015,4,15,Wa,10.05,-2.48,240.0,2.4
2015-05-15,2015,5,15,Wa,10.05,-2.48,390.0,3.9
2015-06-15,2015,6,15,Wa,10.05,-2.48,412.5,4.12
2015-07-15,2015,7,15,Wa,10.05,-2.48,490.0,4.9
2015-10-15,2015,10,15,Wa,10.05,-2.48,208.0,2.08
2015-11-15,2015,11,15,Wa,10.05,-2.48,235.0,2.35
2015-12-15,2015,12,15,Wa,10.05,-2.48,260.0,2.6
2016-01-15,2016,1,15,Wa,10.05,-2.48,286.0,2.86
2016-02-15,2016,2,15,Wa,10.05,-2.48,390.0,3.9
2016-03-15,2016,3,15,Wa,10.05,-2.48,390.0,3.9
2016-04-15,2016,4,15,Wa,10.05,-2.48,390.0,3.9
2016-05-15,2016,5,15,Wa,10.05,-2.48,440.0,4.4
2016-06-15,2016,6,15,Wa,10.05,-2.48,575.0,5.75
2016-07-15,2016,7,15,Wa,10.05,-2.48,660.0,6.6
2016-08-15,2016,8,15,Wa,10.05,-2.48,660.0,6.6
2016-10-15,2016,10,15,Wa,10.05,-2.48,274.0,2.74
2016-11-15,2016,11,15,Wa,10.05,-2.48,343.33,3.43
2016-12-15,2016,12,15,Wa,10.05,-2.48,447.5,4.47
2017-01-15,2017,1,15,Wa,10.05,-2.48,355.0,3.55
2017-02-15,2017,2,15,Wa,10.05,-2.48,460.0,4.6
2017-03-15,2017,3,15,Wa,10.05,-2.48,447.0,4.47
2017-04-15,2017,4,15,Wa,10.05,-2.48,490.0,4.9
2017-05-15,2017,5,15,Wa,10.05,-2.48,580.0,2.32
2017-06-15,2017,6,15,Wa,10.05,-2.48,500.0,5.0
2017-07-15,2017,7,15,Wa,10.05,-2.48,320.0,1.28
2017-09-15,2017,9,15,Wa,10.05,-2.48,364.48,1.46
2017-12-15,2017,12,15,Wa,10.05,-2.48,526.32,2.11
2018-02-15,2018,2,15,Wa,10.05,-2.48,578.25,2.31
2019-08-15,2019,8,15,Wa,10.05,-2.48,7.14,7.14
2019-09-15,2019,9,15,Wa,10.05,-2.48,8.18,8.18
2019-10-15,2019,10,15,Wa,10.05,-2.48,8.57,8.57
2019-11-15,2019,11,15,Wa,10.05,-2.48,8.89,8.89
2019-12-15,2019,12,15,Wa,10.05,-2.48,8.24,8.24
2020-01-15,2020,1,15,Wa,10.05,-2.48,7.96,7.96
2020-02-15,2020,2,15,Wa,10.05,-2.48,1.8,1.8
2020-03-15,2020,3,15,Wa,10.05,-2.48,9.29,9.29
2020-04-15,2020,4,15,Wa,10.05,-2.48,1.69,1.69
2020-05-15,2020,5,15,Wa,10.05,-2.48,1.95,1.95
2020-07-15,2020,7,15,Wa,10.05,-2.48,1.8,1.8
2020-08-15,2020,8,15,Wa,10.05,-2.48,2.04,2.04
2020-09-15,2020,9,15,Wa,10.05,-2.48,2.27,2.27
2020-12-15,2020,12,15,Wa,10.05,-2.48,11.54,11.54
2021-01-15,2021,1,15,Wa,10.05,-2.48,5.04,5.04
2021-02-15,2021,2,15,Wa,10.05,-2.48,2.33,2.33
2021-03-15,2021,3,15,Wa,10.05,-2.48,2.13,2.13
2021-04-15,2021,4,15,Wa,10.05,-2.48,2.99,2.99
2021-05-15,2021,5,15,Wa,10.05,-2.48,3.26,3.26
2021-06-15,2021,6,15,Wa,10.05,-2.48,11.43,11.43
2021-08-15,2021,8,15,Wa,10.05,-2.48,3.52,3.52
2021-09-15,2021,9,15,Wa,10.05,-2.48,3.2,3.2
2021-10-15,2021,10,15,Wa,10.05,-2.48,2.61,2.61
2021-11-15,2021,11,15,Wa,10.05,-2.48,2.88,2.88
2021-12-15,2021,12,15,Wa,10.05,-2.48,3.04,3.04
2022-01-15,2022,1,15,Wa,10.05,-2.48,2.96,2.96
2022-03-15,2022,3,15,Wa,10.05,-2.48,1562.5,6.25
2022-03-15,2022,3,15,Wa,10.05,-2.48,4.14,4.14
2022-04-15,2022,4,15,Wa,10.05,-2.48,1562.5,6.25
2022-04-15,2022,4,15,Wa,10.05,-2.48,4.14,4.14
2022-05-15,2022,5,15,Wa,10.05,-2.48,1562.5,6.25
2022-05-15,2022,5,15,Wa,10.05,-2.48,6.12,6.12
2022-06-15,2022,6,15,Wa,10.05,-2.48,1562.5,6.25
2022-06-15,2022,6,15,Wa,10.05,-2.48,6.12,6.12
2022-07-15,2022,7,15,Wa,10.05,-2.48,1562.5,6.25
2022-07-15,2022,7,15,Wa,10.05,-2.48,6.12,6.12
2022-09-15,2022,9,15,Wa,10.05,-2.48,770.87,3.08
2022-09-15,2022,9,15,Wa,10.05,-2.48,6.25,6.25
2022-10-15,2022,10,15,Wa,10.05,-2.48,770.87,3.08
2022-10-15,2022,10,15,Wa,10.05,-2.48,4.85,4.85
2023-01-15,2023,1,15,Wa,10.05,-2.48,885.42,3.54
2023-01-15,2023,1,15,Wa,10.05,-2.48,4.21,4.21
2023-02-15,2023,2,15,Wa,10.05,-2.48,811.36,3.25
2023-02-15,2023,2,15,Wa,10.05,-2.48,13.61,13.61
2023-03-15,2023,3,15,Wa,10.05,-2.48,1033.85,4.14
2023-03-15,2023,3,15,Wa,10.05,-2.48,4.59,4.59
2023-04-15,2023,4,15,Wa,10.05,-2.48,569.05,2.28
2023-04-15,2023,4,15,Wa,10.05,-2.48,22.25,22.25
2023-05-15,2023,5,15,Wa,10.05,-2.48,569.05,2.28
2023-05-15,2023,5,15,Wa,10.05,-2.48,22.25,22.25
2023-06-15,2023,6,15,Wa,10.05,-2.48,569.05,2.28
2023-06-15,2023,6,15,Wa,10.05,-2.48,22.25,22.25
2023-07-15,2023,7,15,Wa,10.05,-2.48,1033.85,4.14
2023-07-15,2023,7,15,Wa,10.05,-2.48,22.25,22.25
