date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2007-07-15,2007,7,15,Accra,5.55,-0.22,0.32
2007-08-15,2007,8,15,Accra,5.55,-0.22,0.31
2007-09-15,2007,9,15,Accra,5.55,-0.22,0.3
2007-10-15,2007,10,15,Accra,5.55,-0.22,0.24
2007-11-15,2007,11,15,Accra,5.55,-0.22,0.32
2007-12-15,2007,12,15,Accra,5.55,-0.22,0.32
2008-01-15,2008,1,15,Accra,5.55,-0.22,0.31
2008-01-15,2008,1,15,Tema,5.62,-0.02,0.39
2008-02-15,2008,2,15,Accra,5.55,-0.22,0.34
2008-02-15,2008,2,15,Tema,5.62,-0.02,0.38
2008-03-15,2008,3,15,Accra,5.55,-0.22,0.42
2008-03-15,2008,3,15,Tema,5.62,-0.02,0.43
2008-04-15,2008,4,15,Accra,5.55,-0.22,0.46
2008-04-15,2008,4,15,Tema,5.62,-0.02,0.47
2008-05-15,2008,5,15,Accra,5.55,-0.22,0.52
2008-05-15,2008,5,15,Tema,5.62,-0.02,0.62
2008-06-15,2008,6,15,Accra,5.55,-0.22,0.62
2008-06-15,2008,6,15,Tema,5.62,-0.02,0.69
2008-07-15,2008,7,15,Accra,5.55,-0.22,0.82
2008-07-15,2008,7,15,Tema,5.62,-0.02,0.83
2008-08-15,2008,8,15,Accra,5.55,-0.22,0.6
2008-08-15,2008,8,15,Tema,5.62,-0.02,0.64
2008-09-15,2008,9,15,Accra,5.55,-0.22,0.44
2008-09-15,2008,9,15,Tema,5.62,-0.02,0.5
2008-10-15,2008,10,15,Accra,5.55,-0.22,0.46
2008-10-15,2008,10,15,Tema,5.62,-0.02,0.54
2008-11-15,2008,11,15,Accra,5.55,-0.22,0.57
2008-11-15,2008,11,15,Tema,5.62,-0.02,0.58
2008-12-15,2008,12,15,Accra,5.55,-0.22,0.57
2008-12-15,2008,12,15,Tema,5.62,-0.02,0.58
2009-01-15,2009,1,15,Accra,5.55,-0.22,0.58
2009-01-15,2009,1,15,Tema,5.62,-0.02,0.63
2009-02-15,2009,2,15,Accra,5.55,-0.22,0.56
2009-02-15,2009,2,15,Tema,5.62,-0.02,0.66
2009-03-15,2009,3,15,Accra,5.55,-0.22,0.58
2009-03-15,2009,3,15,Tema,5.62,-0.02,0.67
2009-04-15,2009,4,15,Accra,5.55,-0.22,0.6
2009-04-15,2009,4,15,Tema,5.62,-0.02,0.68
2009-05-15,2009,5,15,Accra,5.55,-0.22,0.71
2009-05-15,2009,5,15,Tema,5.62,-0.02,0.79
2009-06-15,2009,6,15,Accra,5.55,-0.22,0.76
2009-06-15,2009,6,15,Tema,5.62,-0.02,0.83
2009-07-15,2009,7,15,Accra,5.55,-0.22,0.75
2009-07-15,2009,7,15,Tema,5.62,-0.02,0.74
2009-08-15,2009,8,15,Accra,5.55,-0.22,0.71
2009-08-15,2009,8,15,Tema,5.62,-0.02,0.75
2009-09-15,2009,9,15,Accra,5.55,-0.22,0.52
2009-09-15,2009,9,15,Tema,5.62,-0.02,0.54
2009-10-15,2009,10,15,Accra,5.55,-0.22,0.5
2009-10-15,2009,10,15,Tema,5.62,-0.02,0.54
2009-11-15,2009,11,15,Accra,5.55,-0.22,0.52
2009-11-15,2009,11,15,Tema,5.62,-0.02,0.55
2009-12-15,2009,12,15,Accra,5.55,-0.22,0.52
2009-12-15,2009,12,15,Tema,5.62,-0.02,0.55
2010-01-15,2010,1,15,Accra,5.55,-0.22,0.53
2010-01-15,2010,1,15,Tema,5.62,-0.02,0.58
2010-02-15,2010,2,15,Accra,5.55,-0.22,0.53
2010-02-15,2010,2,15,Tema,5.62,-0.02,0.58
2010-03-15,2010,3,15,Accra,5.55,-0.22,0.51
2010-03-15,2010,3,15,Tema,5.62,-0.02,0.58
2010-04-15,2010,4,15,Accra,5.55,-0.22,0.54
2010-04-15,2010,4,15,Tema,5.62,-0.02,0.58
2010-05-15,2010,5,15,Accra,5.55,-0.22,0.59
2010-05-15,2010,5,15,Tema,5.62,-0.02,0.65
2010-06-15,2010,6,15,Accra,5.55,-0.22,0.58
2010-06-15,2010,6,15,Tema,5.62,-0.02,0.67
2010-07-15,2010,7,15,Accra,5.55,-0.22,0.58
2010-07-15,2010,7,15,Tema,5.62,-0.02,0.67
2010-08-15,2010,8,15,Accra,5.55,-0.22,0.57
2010-08-15,2010,8,15,Tema,5.62,-0.02,0.66
2010-09-15,2010,9,15,Accra,5.55,-0.22,0.5
2010-09-15,2010,9,15,Tema,5.62,-0.02,0.5
2010-10-15,2010,10,15,Accra,5.55,-0.22,0.43
2010-10-15,2010,10,15,Tema,5.62,-0.02,0.5
2010-11-15,2010,11,15,Accra,5.55,-0.22,0.45
2010-11-15,2010,11,15,Tema,5.62,-0.02,0.58
2010-12-15,2010,12,15,Accra,5.55,-0.22,0.54
2011-01-15,2011,1,15,Accra,5.55,-0.22,0.57
2011-01-15,2011,1,15,Tema,5.62,-0.02,0.63
