date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
2006-01-15,2006,1,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,38.25,0.35
2006-01-15,2006,1,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,34.5,0.32
2006-01-15,2006,1,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,47.95,0.44
2006-01-15,2006,1,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,21.0,0.19
2006-01-15,2006,1,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,25.0,0.23
2006-01-15,2006,1,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,31.13,0.29
2006-02-15,2006,2,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,35.0,0.32
2006-02-15,2006,2,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,32.0,0.29
2006-02-15,2006,2,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,50.0,0.46
2006-02-15,2006,2,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,21.75,0.2
2006-02-15,2006,2,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,25.0,0.23
2006-02-15,2006,2,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,30.18,0.28
2006-03-15,2006,3,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,39.0,0.36
2006-03-15,2006,3,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,36.83,0.34
2006-03-15,2006,3,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,48.4,0.44
2006-03-15,2006,3,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,20.0,0.18
2006-03-15,2006,3,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,25.67,0.24
2006-03-15,2006,3,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,29.2,0.27
2006-04-15,2006,4,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,40.0,0.37
2006-04-15,2006,4,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,44.0,0.4
2006-04-15,2006,4,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,44.5,0.41
2006-04-15,2006,4,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,20.5,0.19
2006-04-15,2006,4,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,25.5,0.23
2006-04-15,2006,4,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,27.74,0.25
2006-05-15,2006,5,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,40.0,0.37
2006-05-15,2006,5,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,33.5,0.31
2006-05-15,2006,5,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,44.75,0.41
2006-05-15,2006,5,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,20.0,0.18
2006-05-15,2006,5,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,23.0,0.21
2006-05-15,2006,5,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,27.4,0.25
2006-06-15,2006,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,40.0,0.37
2006-06-15,2006,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,32.67,0.3
2006-06-15,2006,6,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,50.0,0.46
2006-06-15,2006,6,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,20.0,0.18
2006-06-15,2006,6,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,21.0,0.19
2006-06-15,2006,6,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,27.9,0.26
2006-07-15,2006,7,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,37.75,0.35
2006-07-15,2006,7,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,29.88,0.27
2006-07-15,2006,7,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,47.0,0.43
2006-07-15,2006,7,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,18.0,0.17
2006-07-15,2006,7,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,20.25,0.19
2006-07-15,2006,7,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,25.86,0.24
2006-08-15,2006,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,42.5,0.39
2006-08-15,2006,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,32.0,0.29
2006-08-15,2006,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,38.15,0.35
2006-08-15,2006,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,12.0,0.11
2006-08-15,2006,8,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,18.0,0.17
2006-08-15,2006,8,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,27.2,0.25
2006-09-15,2006,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,28.5,0.26
2006-09-15,2006,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,36.3,0.33
2006-09-15,2006,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,18.0,0.17
2006-09-15,2006,9,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,23.5,0.22
2006-09-15,2006,9,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,25.81,0.24
2006-10-15,2006,10,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,39.33,0.36
2006-10-15,2006,10,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,25.0,0.23
2006-10-15,2006,10,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,109.0,37.68,0.35
2006-10-15,2006,10,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,109.0,18.0,0.17
2006-10-15,2006,10,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,109.0,21.33,0.2
2006-10-15,2006,10,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,109.0,25.38,0.23
2006-11-15,2006,11,15,ASHANTI,Kumasi,KMA,6.68,-1.62,109.0,39.25,0.36
2006-11-15,2006,11,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,109.0,24.0,0.22
