date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2007-07-15,2007,7,15,Tamale,9.4,-0.83,0.48
2007-08-15,2007,8,15,Tamale,9.4,-0.83,0.46
2007-09-15,2007,9,15,Tamale,9.4,-0.83,0.4
2007-10-15,2007,10,15,Tamale,9.4,-0.83,0.45
2007-11-15,2007,11,15,Tamale,9.4,-0.83,0.47
2007-12-15,2007,12,15,Tamale,9.4,-0.83,0.46
2008-01-15,2008,1,15,Tamale,9.4,-0.83,0.4
2008-02-15,2008,2,15,Tamale,9.4,-0.83,0.45
2008-03-15,2008,3,15,Tamale,9.4,-0.83,0.49
2008-04-15,2008,4,15,Tamale,9.4,-0.83,0.49
2008-05-15,2008,5,15,Tamale,9.4,-0.83,0.62
2008-06-15,2008,6,15,Tamale,9.4,-0.83,0.69
2008-07-15,2008,7,15,Tamale,9.4,-0.83,0.97
2008-08-15,2008,8,15,Tamale,9.4,-0.83,0.99
2008-09-15,2008,9,15,Tamale,9.4,-0.83,1.2
2008-10-15,2008,10,15,Tamale,9.4,-0.83,1.01
2008-11-15,2008,11,15,Tamale,9.4,-0.83,0.73
2008-12-15,2008,12,15,Tamale,9.4,-0.83,0.59
2009-01-15,2009,1,15,Tamale,9.4,-0.83,0.56
2009-02-15,2009,2,15,Tamale,9.4,-0.83,0.46
2009-03-15,2009,3,15,Tamale,9.4,-0.83,0.59
2009-04-15,2009,4,15,Tamale,9.4,-0.83,0.6
2009-05-15,2009,5,15,Tamale,9.4,-0.83,0.6
2009-06-15,2009,6,15,Tamale,9.4,-0.83,0.8
2009-07-15,2009,7,15,Tamale,9.4,-0.83,0.8
2009-08-15,2009,8,15,Tamale,9.4,-0.83,0.78
2009-09-15,2009,9,15,Tamale,9.4,-0.83,0.75
2009-10-15,2009,10,15,Tamale,9.4,-0.83,0.6
2009-11-15,2009,11,15,Tamale,9.4,-0.83,0.6
2009-12-15,2009,12,15,Tamale,9.4,-0.83,0.6
2010-01-15,2010,1,15,Tamale,9.4,-0.83,0.6
2010-02-15,2010,2,15,Tamale,9.4,-0.83,0.57
2010-03-15,2010,3,15,Tamale,9.4,-0.83,0.61
2010-04-15,2010,4,15,Tamale,9.4,-0.83,0.6
2010-05-15,2010,5,15,Tamale,9.4,-0.83,0.57
2010-06-15,2010,6,15,Tamale,9.4,-0.83,0.62
2010-07-15,2010,7,15,Tamale,9.4,-0.83,0.64
2010-08-15,2010,8,15,Tamale,9.4,-0.83,1.06
2010-09-15,2010,9,15,Tamale,9.4,-0.83,0.62
2010-10-15,2010,10,15,Tamale,9.4,-0.83,0.66
2010-11-15,2010,11,15,Tamale,9.4,-0.83,0.8
2010-12-15,2010,12,15,Tamale,9.4,-0.83,0.8
2011-01-15,2011,1,15,Tamale,9.4,-0.83,0.58
2011-02-15,2011,2,15,Tamale,9.4,-0.83,0.49
2011-03-15,2011,3,15,Tamale,9.4,-0.83,0.58
2011-04-15,2011,4,15,Tamale,9.4,-0.83,0.66
2011-05-15,2011,5,15,Tamale,9.4,-0.83,0.7
2011-06-15,2011,6,15,Tamale,9.4,-0.83,0.78
2011-07-15,2011,7,15,Tamale,9.4,-0.83,0.94
2011-08-15,2011,8,15,Tamale,9.4,-0.83,1.05
2011-09-15,2011,9,15,Tamale,9.4,-0.83,0.96
2011-10-15,2011,10,15,Tamale,9.4,-0.83,0.96
2011-11-15,2011,11,15,Tamale,9.4,-0.83,1.06
2011-12-15,2011,12,15,Tamale,9.4,-0.83,1.14
2012-01-15,2012,1,15,Tamale,9.4,-0.83,1.29
2012-02-15,2012,2,15,Tamale,9.4,-0.83,1.08
2012-03-15,2012,3,15,Tamale,9.4,-0.83,0.97
2012-04-15,2012,4,15,Tamale,9.4,-0.83,0.97
2012-05-15,2012,5,15,Tamale,9.4,-0.83,1.11
2012-06-15,2012,6,15,Tamale,9.4,-0.83,1.19
2012-07-15,2012,7,15,Tamale,9.4,-0.83,1.12
2012-08-15,2012,8,15,Tamale,9.4,-0.83,0.81
2012-09-15,2012,9,15,Tamale,9.4,-0.83,0.66
2012-10-15,2012,10,15,Tamale,9.4,-0.83,0.84
2012-11-15,2012,11,15,Tamale,9.4,-0.83,0.68
2012-12-15,2012,12,15,Tamale,9.4,-0.83,1.35
2013-01-15,2013,1,15,Tamale,9.4,-0.83,0.8
2013-02-15,2013,2,15,Tamale,9.4,-0.83,0.58
2013-03-15,2013,3,15,Tamale,9.4,-0.83,0.54
2013-04-15,2013,4,15,Tamale,9.4,-0.83,0.68
2013-05-15,2013,5,15,Tamale,9.4,-0.83,0.72
2013-06-15,2013,6,15,Tamale,9.4,-0.83,1.66
2013-07-15,2013,7,15,Tamale,9.4,-0.83,1.9
2013-08-15,2013,8,15,Tamale,9.4,-0.83,1.9
2013-09-15,2013,9,15,Tamale,9.4,-0.83,1.38
2013-10-15,2013,10,15,Tamale,9.4,-0.83,1.6
2013-11-15,2013,11,15,Tamale,9.4,-0.83,1.51
2013-12-15,2013,12,15,Tamale,9.4,-0.83,1.2
2014-01-15,2014,1,15,Tamale,9.4,-0.83,1.62
2014-02-15,2014,2,15,Tamale,9.4,-0.83,1.52
2014-03-15,2014,3,15,Tamale,9.4,-0.83,1.28
2014-04-15,2014,4,15,Tamale,9.4,-0.83,1.28
2014-05-15,2014,5,15,Tamale,9.4,-0.83,1.54
2014-06-15,2014,6,15,Tamale,9.4,-0.83,2.4
2014-10-15,2014,10,15,Bunkprugu,10.51,0.1,4.4
2014-10-15,2014,10,15,Gushegu,9.92,-0.22,1.87
2014-10-15,2014,10,15,Banda,8.32,-0.13,0.9
