date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2016-04-15,2016,4,15,Koforidua,6.08,-0.25,1.8
2016-05-15,2016,5,15,Koforidua,6.08,-0.25,1.8
2016-06-15,2016,6,15,Koforidua,6.08,-0.25,1.88
2016-07-15,2016,7,15,Koforidua,6.08,-0.25,2.1
2016-08-15,2016,8,15,Koforidua,6.08,-0.25,1.65
2016-09-15,2016,9,15,Koforidua,6.08,-0.25,1.2
2016-11-15,2016,11,15,Koforidua,6.08,-0.25,1.2
2016-12-15,2016,12,15,Koforidua,6.08,-0.25,1.2
2017-01-15,2017,1,15,Koforidua,6.08,-0.25,1.2
2017-03-15,2017,3,15,Koforidua,6.08,-0.25,1.2
2017-06-15,2017,6,15,Koforidua,6.08,-0.25,1.5
2017-07-15,2017,7,15,Koforidua,6.08,-0.25,1.5
2017-08-15,2017,8,15,Koforidua,6.08,-0.25,2.62
2017-09-15,2017,9,15,Koforidua,6.08,-0.25,2.16
2017-12-15,2017,12,15,Koforidua,6.08,-0.25,1.8
2018-01-15,2018,1,15,Koforidua,6.08,-0.25,1.8
2018-02-15,2018,2,15,Koforidua,6.08,-0.25,1.8
2018-04-15,2018,4,15,Koforidua,6.08,-0.25,1.8
2018-05-15,2018,5,15,Koforidua,6.08,-0.25,2.3
2018-07-15,2018,7,15,Koforidua,6.08,-0.25,1.81
2018-08-15,2018,8,15,Koforidua,6.08,-0.25,2.36
2018-09-15,2018,9,15,Koforidua,6.08,-0.25,1.25
2018-10-15,2018,10,15,Koforidua,6.08,-0.25,1.22
2018-11-15,2018,11,15,Koforidua,6.08,-0.25,1.44
2018-12-15,2018,12,15,Koforidua,6.08,-0.25,1.44
2019-01-15,2019,1,15,Koforidua,6.08,-0.25,1.44
2019-02-15,2019,2,15,Koforidua,6.08,-0.25,1.38
2019-03-15,2019,3,15,Koforidua,6.08,-0.25,1.38
2019-05-15,2019,5,15,Koforidua,6.08,-0.25,1.74
2019-06-15,2019,6,15,Koforidua,6.08,-0.25,1.74
2019-07-15,2019,7,15,Koforidua,6.08,-0.25,1.74
2019-08-15,2019,8,15,Koforidua,6.08,-0.25,1.52
2019-09-15,2019,9,15,Koforidua,6.08,-0.25,1.13
2019-10-15,2019,10,15,Koforidua,6.08,-0.25,1.1
2019-11-15,2019,11,15,Koforidua,6.08,-0.25,1.1
2019-12-15,2019,12,15,Koforidua,6.08,-0.25,1.1
2020-01-15,2020,1,15,Koforidua,6.08,-0.25,1.1
2020-02-15,2020,2,15,Koforidua,6.08,-0.25,1.18
2019-08-15,2019,8,15,Koforidua,6.08,-0.25,1.74
2019-09-15,2019,9,15,Koforidua,6.08,-0.25,1.42
2019-10-15,2019,10,15,Koforidua,6.08,-0.25,1.25
2019-11-15,2019,11,15,Koforidua,6.08,-0.25,1.25
2019-12-15,2019,12,15,Koforidua,6.08,-0.25,1.25
2020-01-15,2020,1,15,Koforidua,6.08,-0.25,1.25
2020-02-15,2020,2,15,Koforidua,6.08,-0.25,1.46
2020-03-15,2020,3,15,Koforidua,6.08,-0.25,1.1
2020-03-15,2020,3,15,Koforidua,6.08,-0.25,1.25
2020-04-15,2020,4,15,Koforidua,6.08,-0.25,1.25
2020-04-15,2020,4,15,Koforidua,6.08,-0.25,1.5
2020-05-15,2020,5,15,Koforidua,6.08,-0.25,1.25
2020-05-15,2020,5,15,Koforidua,6.08,-0.25,1.5
2020-06-15,2020,6,15,Koforidua,6.08,-0.25,1.25
2020-07-15,2020,7,15,Koforidua,6.08,-0.25,1.25
2020-07-15,2020,7,15,Koforidua,6.08,-0.25,1.46
2020-08-15,2020,8,15,Koforidua,6.08,-0.25,1.31
2020-08-15,2020,8,15,Koforidua,6.08,-0.25,1.56
