date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2007-07-15,2007,7,15,Bolga,10.79,-0.85,0.5
2007-08-15,2007,8,15,Bolga,10.79,-0.85,0.28
2007-09-15,2007,9,15,Bolga,10.79,-0.85,0.29
2007-10-15,2007,10,15,Bolga,10.79,-0.85,0.16
2007-11-15,2007,11,15,Bolga,10.79,-0.85,0.29
2007-12-15,2007,12,15,Bolga,10.79,-0.85,0.36
2008-01-15,2008,1,15,Bolga,10.79,-0.85,1.25
2008-02-15,2008,2,15,Bolga,10.79,-0.85,1.25
2008-03-15,2008,3,15,Bolga,10.79,-0.85,1.3
2008-04-15,2008,4,15,Bolga,10.79,-0.85,1.3
2008-05-15,2008,5,15,Bolga,10.79,-0.85,1.3
2008-06-15,2008,6,15,Bolga,10.79,-0.85,1.3
2008-07-15,2008,7,15,Bolga,10.79,-0.85,1.31
2008-08-15,2008,8,15,Bolga,10.79,-0.85,1.5
2008-09-15,2008,9,15,Bolga,10.79,-0.85,1.15
2008-10-15,2008,10,15,Bolga,10.79,-0.85,0.92
2008-11-15,2008,11,15,Bolga,10.79,-0.85,0.85
2008-12-15,2008,12,15,Bolga,10.79,-0.85,1.06
2009-01-15,2009,1,15,Bolga,10.79,-0.85,1.16
2009-02-15,2009,2,15,Bolga,10.79,-0.85,1.08
2009-03-15,2009,3,15,Bolga,10.79,-0.85,1.23
2009-04-15,2009,4,15,Bolga,10.79,-0.85,1.55
2009-05-15,2009,5,15,Bolga,10.79,-0.85,1.48
2009-06-15,2009,6,15,Bolga,10.79,-0.85,1.45
2009-07-15,2009,7,15,Bolga,10.79,-0.85,1.4
2009-08-15,2009,8,15,Bolga,10.79,-0.85,1.58
2009-09-15,2009,9,15,Bolga,10.79,-0.85,1.9
2009-10-15,2009,10,15,Bolga,10.79,-0.85,1.35
2009-11-15,2009,11,15,Bolga,10.79,-0.85,1.58
2009-12-15,2009,12,15,Bolga,10.79,-0.85,1.58
2010-01-15,2010,1,15,Bolga,10.79,-0.85,1.68
2010-02-15,2010,2,15,Bolga,10.79,-0.85,1.58
2010-03-15,2010,3,15,Bolga,10.79,-0.85,1.62
2010-04-15,2010,4,15,Bolga,10.79,-0.85,1.5
2010-05-15,2010,5,15,Bolga,10.79,-0.85,1.5
2010-06-15,2010,6,15,Bolga,10.79,-0.85,1.58
2010-07-15,2010,7,15,Bolga,10.79,-0.85,1.76
2010-08-15,2010,8,15,Bolga,10.79,-0.85,1.8
2010-09-15,2010,9,15,Bolga,10.79,-0.85,1.02
2010-10-15,2010,10,15,Bolga,10.79,-0.85,0.8
2010-11-15,2010,11,15,Bolga,10.79,-0.85,0.98
2010-12-15,2010,12,15,Bolga,10.79,-0.85,0.43
2011-01-15,2011,1,15,Bolga,10.79,-0.85,0.88
2011-02-15,2011,2,15,Bolga,10.79,-0.85,0.8
2011-03-15,2011,3,15,Bolga,10.79,-0.85,1.0
2011-04-15,2011,4,15,Bolga,10.79,-0.85,1.1
2011-05-15,2011,5,15,Bolga,10.79,-0.85,1.2
2011-06-15,2011,6,15,Bolga,10.79,-0.85,1.2
2011-07-15,2011,7,15,Bolga,10.79,-0.85,1.17
2011-08-15,2011,8,15,Bolga,10.79,-0.85,1.5
2011-09-15,2011,9,15,Bolga,10.79,-0.85,1.1
2011-10-15,2011,10,15,Bolga,10.79,-0.85,0.98
2011-11-15,2011,11,15,Bolga,10.79,-0.85,0.9
2011-12-15,2011,12,15,Bolga,10.79,-0.85,0.92
2012-01-15,2012,1,15,Bolga,10.79,-0.85,0.95
2012-02-15,2012,2,15,Bolga,10.79,-0.85,1.0
2012-03-15,2012,3,15,Bolga,10.79,-0.85,0.95
2012-04-15,2012,4,15,Bolga,10.79,-0.85,1.0
2012-05-15,2012,5,15,Bolga,10.79,-0.85,1.0
2012-06-15,2012,6,15,Bolga,10.79,-0.85,1.44
2012-07-15,2012,7,15,Bolga,10.79,-0.85,0.2
2012-08-15,2012,8,15,Bolga,10.79,-0.85,1.8
2012-09-15,2012,9,15,Bolga,10.79,-0.85,1.25
2012-10-15,2012,10,15,Bolga,10.79,-0.85,1.8
2012-11-15,2012,11,15,Bolga,10.79,-0.85,2.1
2012-12-15,2012,12,15,Bolga,10.79,-0.85,1.76
2013-01-15,2013,1,15,Bolga,10.79,-0.85,1.7
2013-02-15,2013,2,15,Bolga,10.79,-0.85,1.98
2013-03-15,2013,3,15,Bolga,10.79,-0.85,2.02
2013-04-15,2013,4,15,Bolga,10.79,-0.85,2.38
2013-05-15,2013,5,15,Bolga,10.79,-0.85,2.55
2013-06-15,2013,6,15,Bolga,10.79,-0.85,2.04
2013-07-15,2013,7,15,Bolga,10.79,-0.85,2.3
2013-08-15,2013,8,15,Bolga,10.79,-0.85,1.88
2013-09-15,2013,9,15,Bolga,10.79,-0.85,1.55
2013-10-15,2013,10,15,Bolga,10.79,-0.85,1.4
2013-11-15,2013,11,15,Bolga,10.79,-0.85,1.4
2013-12-15,2013,12,15,Bolga,10.79,-0.85,1.82
2014-01-15,2014,1,15,Bolga,10.79,-0.85,1.8
2014-02-15,2014,2,15,Bolga,10.79,-0.85,1.88
2014-03-15,2014,3,15,Bolga,10.79,-0.85,2.0
2014-04-15,2014,4,15,Bolga,10.79,-0.85,1.9
2014-05-15,2014,5,15,Bolga,10.79,-0.85,2.02
2014-06-15,2014,6,15,Bolga,10.79,-0.85,2.62
2014-07-15,2014,7,15,Bolga,10.79,-0.85,2.62
2014-08-15,2014,8,15,Bolga,10.79,-0.85,2.5
2014-09-15,2014,9,15,Bolga,10.79,-0.85,1.9
2014-10-15,2014,10,15,Bolga,10.79,-0.85,1.5
2014-11-15,2014,11,15,Bolga,10.79,-0.85,1.65
2014-12-15,2014,12,15,Bolga,10.79,-0.85,1.5
2015-01-15,2015,1,15,Bolga,10.79,-0.85,2.5
2015-02-15,2015,2,15,Bolga,10.79,-0.85,3.5
2015-03-15,2015,3,15,Bolga,10.79,-0.85,3.9
2015-04-15,2015,4,15,Bolga,10.79,-0.85,4.5
2015-05-15,2015,5,15,Bolga,10.79,-0.85,5.6
2015-06-15,2015,6,15,Bolga,10.79,-0.85,6.38
2015-07-15,2015,7,15,Bolga,10.79,-0.85,7.55
2015-10-15,2015,10,15,Bolga,10.79,-0.85,2.85
2015-11-15,2015,11,15,Bolga,10.79,-0.85,3.88
2015-12-15,2015,12,15,Bolga,10.79,-0.85,4.5
2016-01-15,2016,1,15,Bolga,10.79,-0.85,5.82
2016-02-15,2016,2,15,Bolga,10.79,-0.85,7.0
2016-03-15,2016,3,15,Bolga,10.79,-0.85,6.82
2016-04-15,2016,4,15,Bolga,10.79,-0.85,7.5
2016-05-15,2016,5,15,Bolga,10.79,-0.85,8.0
2016-06-15,2016,6,15,Bolga,10.79,-0.85,7.95
2016-07-15,2016,7,15,Bolga,10.79,-0.85,8.18
2016-08-15,2016,8,15,Bolga,10.79,-0.85,5.65
2016-09-15,2016,9,15,Bolga,10.79,-0.85,4.6
2016-10-15,2016,10,15,Bolga,10.79,-0.85,4.72
2016-11-15,2016,11,15,Bolga,10.79,-0.85,5.55
2016-12-15,2016,12,15,Bolga,10.79,-0.85,6.36
2017-01-15,2017,1,15,Bolga,10.79,-0.85,6.62
2017-02-15,2017,2,15,Bolga,10.79,-0.85,6.6
2017-03-15,2017,3,15,Bolga,10.79,-0.85,7.7
2017-04-15,2017,4,15,Bolga,10.79,-0.85,9.0
2017-05-15,2017,5,15,Bolga,10.79,-0.85,9.3
2017-06-15,2017,6,15,Bolga,10.79,-0.85,9.0
2017-07-15,2017,7,15,Bolga,10.79,-0.85,9.0
2017-08-15,2017,8,15,Bolga,10.79,-0.85,7.74
2017-09-15,2017,9,15,Bolga,10.79,-0.85,3.1
2017-10-15,2017,10,15,Bolga,10.79,-0.85,1.55
2018-07-15,2018,7,15,Bolga,10.79,-0.85,5.75
2018-08-15,2018,8,15,Bolga,10.79,-0.85,5.01
2018-09-15,2018,9,15,Bolga,10.79,-0.85,6.12
2018-10-15,2018,10,15,Bolga,10.79,-0.85,2.22
2018-11-15,2018,11,15,Bolga,10.79,-0.85,2.25
2020-02-15,2020,2,15,Bolga,10.79,-0.85,6.15
2019-08-15,2019,8,15,Bolga,10.79,-0.85,1.1
2019-08-15,2019,8,15,Bolga,10.79,-0.85,6.04
2019-08-15,2019,8,15,Garu,10.85,-0.18,0.99
2019-08-15,2019,8,15,Garu,10.85,-0.18,5.52
2019-09-15,2019,9,15,Bolga,10.79,-0.85,1.1
2019-09-15,2019,9,15,Bolga,10.79,-0.85,6.04
2019-09-15,2019,9,15,Garu,10.85,-0.18,0.99
2019-09-15,2019,9,15,Garu,10.85,-0.18,5.52
2019-10-15,2019,10,15,Bolga,10.79,-0.85,1.1
2019-10-15,2019,10,15,Bolga,10.79,-0.85,6.04
2019-10-15,2019,10,15,Garu,10.85,-0.18,0.99
2019-10-15,2019,10,15,Garu,10.85,-0.18,1.7
2019-11-15,2019,11,15,Bolga,10.79,-0.85,1.1
2019-11-15,2019,11,15,Bolga,10.79,-0.85,6.04
2019-12-15,2019,12,15,Bolga,10.79,-0.85,1.1
2019-12-15,2019,12,15,Bolga,10.79,-0.85,6.04
2020-01-15,2020,1,15,Bolga,10.79,-0.85,1.1
2020-01-15,2020,1,15,Bolga,10.79,-0.85,6.04
2020-02-15,2020,2,15,Bolga,10.79,-0.85,2.46
2020-02-15,2020,2,15,Garu,10.85,-0.18,1.58
2020-04-15,2020,4,15,Bolga,10.79,-0.85,2.53
2020-04-15,2020,4,15,Garu,10.85,-0.18,1.35
2020-04-15,2020,4,15,Garu,10.85,-0.18,2.07
2020-05-15,2020,5,15,Bolga,10.79,-0.85,2.57
2020-05-15,2020,5,15,Garu,10.85,-0.18,1.41
2020-05-15,2020,5,15,Garu,10.85,-0.18,1.74
2020-06-15,2020,6,15,Garu,10.85,-0.18,1.35
2020-07-15,2020,7,15,Bolga,10.79,-0.85,2.46
2020-07-15,2020,7,15,Garu,10.85,-0.18,1.58
2020-08-15,2020,8,15,Bolga,10.79,-0.85,2.46
2020-08-15,2020,8,15,Garu,10.85,-0.18,1.6
2020-08-15,2020,8,15,Garu,10.85,-0.18,3.98
2020-09-15,2020,9,15,Bolga,10.79,-0.85,2.46
2020-10-15,2020,10,15,Garu,10.85,-0.18,0.83
